 1.60174e-13  1.61829e-13  1.48777e-13
  2.6263e-13  7.71409e-13  7.09501e-13
 5.00152e-13  2.02939e-12  1.90887e-12
 9.13743e-13  4.47981e-12  4.21832e-12
 1.52373e-12  8.53781e-12  8.21724e-12
 2.25309e-12  1.51641e-11  1.44925e-11
 3.28118e-12  2.54351e-11  2.42617e-11
 4.63994e-12  4.03378e-11  3.81498e-11
 6.45138e-12  6.17448e-11  5.79468e-11
 8.37777e-12   8.9888e-11  8.40728e-11
 1.04504e-11  1.27185e-10  1.18306e-10
 1.20222e-11  1.70029e-10  1.58072e-10
 1.27155e-11  2.19912e-10  2.03851e-10
 1.23221e-11  2.69182e-10  2.49562e-10
 1.03399e-11    3.152e-10  2.91897e-10
 6.95526e-12  3.49851e-10  3.23964e-10
 2.48308e-12  3.69357e-10  3.42053e-10
-2.44328e-12  3.69139e-10  3.41707e-10
-6.94396e-12  3.50512e-10  3.24746e-10
-1.03609e-11  3.15199e-10  2.91883e-10
-1.23172e-11  2.69886e-10  2.50359e-10
-1.27844e-11  2.19614e-10  2.03688e-10
-1.19723e-11  1.70782e-10  1.58948e-10
-1.04225e-11  1.26439e-10  1.17699e-10
 -8.4483e-12  9.02974e-11  8.46445e-11
-6.39313e-12   6.1274e-11  5.74319e-11
-4.71135e-12   4.0277e-11  3.81697e-11
-3.28228e-12  2.52514e-11  2.39244e-11
-2.27128e-12  1.51933e-11   1.4507e-11
-1.48362e-12  8.49845e-12  8.08086e-12
-9.09551e-13  4.49769e-12  4.23787e-12
-4.83376e-13  2.02064e-12  1.92775e-12
 -2.5914e-13  7.60361e-13    6.914e-13
-1.62581e-13  1.58397e-13  1.51021e-13
 7.69754e-13  2.49233e-13  6.90389e-13
 1.19641e-12  1.16282e-12  3.26421e-12
 2.27442e-12  3.14326e-12  8.96496e-12
  4.0533e-12    6.676e-12  1.92722e-11
 6.69613e-12   1.2883e-11  3.76061e-11
 1.05298e-11  2.28417e-11  6.68601e-11
 1.56297e-11  3.85553e-11  1.11637e-10
 2.26194e-11  6.21263e-11  1.78127e-10
 3.10057e-11  9.59977e-11  2.72281e-10
 4.11972e-11   1.4263e-10  4.01942e-10
 5.06971e-11  2.02555e-10     5.66e-10
  5.8899e-11  2.76426e-10  7.70122e-10
 6.31496e-11  3.58408e-10  9.93243e-10
 6.08622e-11  4.43516e-10  1.22644e-09
 5.16652e-11  5.20732e-10  1.43651e-09
 3.47302e-11  5.80377e-10  1.59968e-09
 1.23993e-11  6.12951e-10  1.68769e-09
-1.21189e-11  6.12963e-10  1.68898e-09
-3.46146e-11  5.80755e-10  1.59972e-09
-5.16516e-11   5.2106e-10  1.43868e-09
-6.10633e-11  4.43863e-10  1.22654e-09
-6.31232e-11  3.58709e-10  9.95455e-10
-5.91235e-11  2.76434e-10  7.68819e-10
-5.08842e-11  2.02824e-10  5.68498e-10
 -4.1016e-11  1.42557e-10  4.00573e-10
-3.13078e-11  9.59062e-11  2.72808e-10
