 6.42461e-14  5.76686e-14   7.8049e-14
 6.46005e-14  2.57964e-13  2.45741e-13
 1.32826e-13  7.09036e-13  6.79663e-13
 2.17194e-13  1.14752e-12  1.08696e-12
  3.1199e-13  2.08924e-12  2.00562e-12
 4.93873e-13  3.55326e-12  3.39481e-12
 7.71061e-13  6.21954e-12  5.78183e-12
 1.28873e-12  1.07761e-11  9.79511e-12
  1.9365e-12  1.71484e-11   1.5827e-11
 2.75084e-12  2.70222e-11  2.43514e-11
 3.50664e-12  3.89668e-11  3.62202e-11
 4.30064e-12  5.51485e-11  5.02555e-11
 4.60263e-12  7.12478e-11  6.65516e-11
 4.53092e-12  9.02218e-11  8.31826e-11
 3.88076e-12  1.05178e-10  9.84161e-11
 2.52053e-12  1.18573e-10  1.10045e-10
 9.83303e-13  1.24601e-10  1.16586e-10
-1.00778e-12  1.25088e-10  1.16228e-10
-2.51821e-12  1.18256e-10  1.10479e-10
-3.89323e-12  1.05652e-10  9.78207e-11
 -4.5413e-12  8.99148e-11  8.37043e-11
-4.60609e-12  7.17672e-11  6.59426e-11
-4.25459e-12  5.49008e-11  5.08515e-11
-3.45352e-12  3.91642e-11  3.56588e-11
 -2.7483e-12  2.68739e-11   2.4843e-11
-1.88474e-12  1.73568e-11  1.57411e-11
-1.29908e-12  1.07146e-11  1.00026e-11
-8.39766e-13  6.43209e-12  5.91523e-12
-5.23741e-13  3.74319e-12  3.60354e-12
-3.14479e-13  2.12527e-12  1.99208e-12
-2.01322e-13  1.18051e-12  1.14604e-12
-1.29253e-13  6.36208e-13  6.32253e-13
-7.66436e-14  2.79167e-13  2.37311e-13
-5.80754e-14  6.55522e-14   6.6909e-14
 2.64542e-13  6.61355e-14  2.71456e-13
 3.90284e-13  3.89403e-13  1.24728e-12
 5.56568e-13  9.15443e-13  2.59034e-12
 8.62725e-13  1.75463e-12  5.20134e-12
  1.4566e-12  3.30881e-12  9.36793e-12
 2.44502e-12  5.90994e-12  1.66374e-11
 4.33137e-12   1.0591e-11  2.89295e-11
 6.61886e-12  1.77742e-11  4.83833e-11
 1.00383e-11  2.92315e-11  7.89115e-11
 1.35988e-11  4.47591e-11  1.21835e-10
 1.77492e-11  6.60117e-11  1.79349e-10
 2.05547e-11  9.11389e-11  2.48933e-10
 2.24672e-11  1.20275e-10  3.30396e-10
 2.18654e-11  1.49701e-10  4.10952e-10
 1.83355e-11  1.76919e-10  4.88475e-10
 1.25642e-11  1.97755e-10  5.44827e-10
 4.23693e-12   2.0928e-10  5.78085e-10
-4.16146e-12  2.09016e-10  5.76658e-10
 -1.2585e-11   1.9811e-10   5.4569e-10
-1.83438e-11  1.76761e-10  4.87317e-10
-2.18517e-11  1.50245e-10  4.11521e-10
-2.24081e-11  1.20116e-10  3.29449e-10
-2.07365e-11  9.17312e-11  2.49224e-10
-1.76039e-11  6.59583e-11  1.79643e-10
-1.36044e-11  4.50968e-11  1.22146e-10
-9.92998e-12  2.91441e-11  7.92233e-11
-6.65464e-12  1.79426e-11  4.91701e-11
-4.21805e-12  1.05638e-11  2.93941e-11
-2.60045e-12  6.00698e-12  1.68603e-11
-1.53995e-12  3.37911e-12   9.7172e-12
-9.05358e-13  1.76288e-12  5.20303e-12
-5.58503e-13  8.84408e-13  2.59593e-12
-3.61971e-13  3.69297e-13  1.15126e-12
 -2.7169e-13  8.30632e-14  2.56279e-13
 7.10781e-13  1.58423e-13  6.55869e-13
 9.13908e-13  5.11779e-13  2.55999e-12
 1.41268e-12   1.3937e-12  6.58059e-12
 2.48826e-12  3.30771e-12  1.37467e-11
 4.23981e-12  6.08742e-12   2.5536e-11
 7.53353e-12  1.19616e-11  4.67555e-11
 1.22696e-11  2.09606e-11  8.22353e-11
 1.96679e-11  3.57962e-11  1.39962e-10
 2.86796e-11  5.82418e-11  2.26795e-10
 3.95637e-11  8.91618e-11  3.51886e-10
 5.01726e-11  1.31826e-10  5.16687e-10
 5.91607e-11  1.80578e-10  7.22777e-10
 6.42011e-11  2.40921e-10  9.54013e-10
 6.22872e-11  2.97391e-10  1.19809e-09
 5.31179e-11   3.5548e-10  1.41939e-09
 3.57827e-11   3.9534e-10  1.59403e-09
 1.24661e-11  4.20546e-10  1.68605e-09
-1.24013e-11  4.19724e-10  1.68942e-09
-3.56853e-11    3.962e-10  1.59081e-09
-5.28971e-11  3.54822e-10  1.42193e-09
-6.23375e-11  2.98213e-10  1.19477e-09
-6.41573e-11  2.40708e-10  9.56792e-10
-5.89408e-11  1.81204e-10  7.20429e-10
-5.04707e-11  1.32058e-10  5.18446e-10
-3.95358e-11  8.95386e-11  3.51763e-10
-2.88579e-11  5.85422e-11  2.28708e-10
-1.95578e-11  3.57074e-11  1.40206e-10
-1.24598e-11  2.09352e-11  8.32476e-11
-7.40672e-12  1.16629e-11  4.71695e-11
-4.36004e-12  6.16727e-12  2.56262e-11
-2.58798e-12  3.27893e-12  1.37948e-11
-1.43802e-12  1.42143e-12  6.53691e-12
-8.77989e-13  5.46039e-13  2.62305e-12
-6.30543e-13  1.24581e-13   6.0457e-13
  1.0577e-12  1.82239e-13  9.95199e-13
 1.72962e-12  8.67812e-13  5.32076e-12
 3.34616e-12  2.53254e-12  1.36798e-11
 5.60704e-12  5.54902e-12  2.86816e-11
 1.03669e-11  1.20971e-11  5.79915e-11
 1.78976e-11  2.30595e-11   1.0747e-10
 2.94441e-11  4.15005e-11  1.92378e-10
 4.63513e-11   7.2018e-11  3.29277e-10
 6.75874e-11  1.16111e-10  5.37955e-10
   9.384e-11  1.82134e-10  8.38042e-10
 1.18763e-10  2.65078e-10  1.23613e-09
 1.42566e-10  3.75902e-10  1.73886e-09
 1.54594e-10  4.95962e-10  2.31105e-09
  1.5276e-10  6.30784e-10  2.91998e-09
 1.30972e-10  7.49694e-10  3.47849e-09
 8.78197e-11  8.47922e-10   3.9187e-09
 3.24192e-11  8.98293e-10  4.15911e-09
-3.23245e-11   8.9992e-10  4.15631e-09
-8.76752e-11  8.46345e-10  3.92158e-09
-1.31035e-10  7.51266e-10  3.47687e-09
-1.52285e-10  6.29434e-10  2.92312e-09
 -1.5475e-10  4.97501e-10  2.30959e-09
-1.42334e-10   3.7515e-10  1.74165e-09
-1.18894e-10  2.65681e-10   1.2353e-09
-9.37727e-11  1.81984e-10  8.39121e-10
-6.79196e-11  1.16038e-10  5.37305e-10
-4.66649e-11  7.20559e-11  3.30553e-10
-2.95313e-11  4.10464e-11  1.91955e-10
 -1.7927e-11  2.30494e-11  1.07938e-10
-1.01923e-11  1.17445e-11  5.79126e-11
-5.69851e-12  5.60562e-12  2.87241e-11
-3.27801e-12  2.62753e-12  1.38463e-11
-1.75407e-12  9.15037e-13  5.18954e-12
-1.17094e-12  1.65166e-13  1.10715e-12
 2.16922e-12  2.69561e-13  2.08851e-12
 3.36762e-12  1.57815e-12  9.32118e-12
 6.01108e-12  4.22682e-12   2.5378e-11
 1.20717e-11  1.02873e-11  5.80491e-11
