-1.71011e-13 -1.01235e-13 -4.42686e-13
 -1.4864e-14  1.68735e-13  -4.3036e-13
  2.8299e-13 -4.08456e-13 -4.95867e-13
  2.3058e-14  9.00301e-13 -1.99227e-13
 6.49906e-13  3.56146e-12  1.96771e-12
 3.17246e-12  8.12004e-12  3.84179e-12
  3.5349e-12  1.52614e-11   7.4147e-12
 4.17347e-12   3.3533e-11  1.73485e-11
 4.95597e-12  5.64579e-11  2.77037e-11
 7.73782e-12  9.87409e-11   5.1952e-11
 1.07556e-11  1.44166e-10  7.28436e-11
 1.16888e-11    1.978e-10  1.03118e-10
 1.23344e-11  2.49924e-10  1.29235e-10
 9.49493e-12  2.95499e-10  1.57612e-10
  3.4674e-12  3.25764e-10  1.74006e-10
-3.15642e-12  3.25605e-10  1.74983e-10
-8.57424e-12  2.99169e-10  1.59227e-10
 -9.9893e-12   2.4966e-10  1.30812e-10
-1.13526e-11  1.96477e-10  1.02303e-10
-1.20907e-11  1.44447e-10  7.27919e-11
-9.92909e-12  9.48931e-11  4.73133e-11
-8.08179e-12  5.82362e-11   2.8889e-11
-5.03879e-12  3.30374e-11  1.71414e-11
-2.36394e-12  1.52442e-11  8.45633e-12
-8.83846e-13  5.61516e-12  3.19996e-12
-6.44171e-13  2.25701e-12  1.52963e-12
 1.34327e-13  7.37668e-13  6.34162e-13
-1.53736e-13 -2.07403e-14 -4.48535e-13
 4.59329e-13  3.13629e-13 -2.07965e-13
 1.37143e-12 -1.28308e-12 -1.28981e-12
 9.89596e-14 -1.08261e-13 -5.51309e-13
-1.68474e-13 -1.12457e-13  1.01933e-13
 4.65475e-13  1.13137e-12  9.50428e-13
 2.00706e-12  3.22484e-12  3.79376e-12
 4.15724e-12  7.65867e-12  9.43474e-12
 8.25304e-12  1.34604e-11  2.08899e-11
 1.60688e-11  2.83557e-11  5.14492e-11
  2.4086e-11  5.74153e-11  8.99168e-11
 3.76858e-11  1.08671e-10  1.73254e-10
 5.25212e-11  1.83811e-10  2.74534e-10
 6.06727e-11    2.811e-10  4.38334e-10
 6.57978e-11  3.91211e-10   6.0617e-10
 6.23338e-11  4.97462e-10  7.91634e-10
 4.94043e-11  5.89533e-10  9.37708e-10
 1.94346e-11  6.44356e-10   1.0277e-09
-1.70666e-11  6.44108e-10    1.028e-09
-4.84301e-11  5.87953e-10   9.3696e-10
-6.33542e-11  4.91072e-10  7.83768e-10
-6.44716e-11  3.82231e-10  6.05917e-10
-6.38612e-11   2.7253e-10  4.30907e-10
-5.37832e-11  1.79574e-10  2.76636e-10
 -3.8552e-11  1.11787e-10  1.66647e-10
-2.62603e-11  6.19127e-11  9.26083e-11
-1.59805e-11  3.30263e-11  4.86797e-11
-6.85033e-12  1.41847e-11  2.39816e-11
-2.62375e-12  5.78467e-12  9.21023e-12
 -9.4238e-13  2.07971e-12  4.48481e-12
-1.41422e-13  6.00082e-13  1.63583e-12
 -1.7184e-13  9.07903e-14  5.57367e-13
-2.25274e-13 -4.43325e-13 -3.30169e-13
-1.79403e-13  1.41072e-13 -2.06524e-13
 1.22477e-12  5.24128e-13  9.53375e-13
 3.43823e-12  3.89337e-12  4.46061e-12
 6.46399e-12  9.93626e-12  1.21523e-11
  9.7599e-12  1.63813e-11  3.05918e-11
 2.17368e-11  3.14127e-11  8.01569e-11
 4.53061e-11  6.55178e-11  1.64498e-10
 8.28686e-11  1.31545e-10  3.23123e-10
  1.3136e-10   2.4451e-10  5.75617e-10
 1.82011e-10  4.12193e-10  9.85712e-10
 2.22491e-10  6.36641e-10  1.51929e-09
 2.32552e-10  8.95462e-10  2.16463e-09
 2.16221e-10   1.1629e-09  2.81446e-09
 1.63203e-10  1.37986e-09  3.36161e-09
 6.11515e-11  1.50484e-09  3.66689e-09
-6.19501e-11  1.50581e-09  3.67204e-09
-1.68934e-10  1.36639e-09  3.35091e-09
-2.22356e-10  1.14521e-09  2.80534e-09
 -2.3468e-10   8.7945e-10  2.16324e-09
-2.19085e-10  6.27278e-10  1.51928e-09
-1.70866e-10  4.07743e-10  9.73246e-10
-1.25047e-10  2.46372e-10  5.73474e-10
-8.24882e-11  1.41976e-10  3.23547e-10
-4.83342e-11  7.30343e-11  1.60825e-10
-2.72339e-11   3.6118e-11  7.73557e-11
-1.13797e-11  1.52183e-11  3.47122e-11
-4.42948e-12  6.48012e-12  1.34987e-11
-1.76763e-12  1.50189e-12  5.51556e-12
-5.84077e-13  2.62815e-13  2.59193e-12
 3.03204e-13  2.28251e-13 -1.40269e-13
 1.11785e-12  2.79334e-13  3.85865e-14
 3.59746e-12  1.98836e-12  3.93907e-12
 9.88371e-12  6.54395e-12  1.26062e-11
 1.51611e-11  1.58191e-11   3.3367e-11
  2.7635e-11  3.66571e-11  9.47763e-11
  6.2956e-11  8.21709e-11  2.20475e-10
 1.28396e-10  1.75375e-10   4.6876e-10
 2.28495e-10  3.42945e-10  9.18554e-10
  3.6276e-10  6.28915e-10  1.70968e-09
 5.13165e-10  1.04929e-09  2.87312e-09
 6.39933e-10  1.61815e-09  4.46612e-09
 7.03986e-10  2.31614e-09  6.39526e-09
 6.54452e-10  3.02275e-09  8.33636e-09
 4.74433e-10  3.61879e-09  9.98005e-09
 1.78293e-10   3.9741e-09  1.09268e-08
-1.86492e-10   3.9611e-09  1.09474e-08
 -4.9176e-10  3.61529e-09  1.00029e-08
-6.57389e-10  3.00457e-09  8.34338e-09
-6.93217e-10  2.32022e-09  6.39462e-09
-6.33398e-10  1.61953e-09  4.46783e-09
-5.06261e-10   1.0521e-09  2.87226e-09
-3.50513e-10  6.22103e-10  1.70564e-09
-2.24284e-10  3.40911e-10  9.21298e-10
-1.33344e-10  1.80112e-10    4.733e-10
-6.96147e-11  8.40568e-11  2.21712e-10
-3.34434e-11  3.93514e-11  9.69231e-11
-1.51824e-11  1.52009e-11  3.80089e-11
 -6.3534e-12  4.05958e-12  1.34097e-11
 -1.8754e-12  1.43456e-12   4.3217e-12
-8.03088e-13 -1.82725e-13  9.52161e-13
 3.38346e-12   6.3805e-13   1.5193e-12
 7.59881e-12  4.02455e-12  1.04089e-11
  1.6572e-11  9.04938e-12  3.02818e-11
 3.62408e-11  2.77062e-11  9.23985e-11
 7.82852e-11  7.64304e-11  2.36936e-10
 1.69312e-10  1.90517e-10  5.68943e-10
 3.29222e-10  4.11589e-10  1.19725e-09
 5.88288e-10  8.24758e-10  2.46053e-09
  9.3149e-10  1.51204e-09  4.50276e-09
 1.31975e-09  2.53789e-09  7.66815e-09
 1.69708e-09  3.94564e-09  1.19156e-08
 1.87481e-09  5.63107e-09  1.70353e-08
 1.74229e-09  7.33342e-09  2.23236e-08
 1.28457e-09  8.75828e-09  2.67224e-08
 4.70242e-10  9.59053e-09  2.93041e-08
-4.85605e-10   9.5969e-09   2.9316e-08
-1.29579e-09  8.75012e-09  2.67485e-08
-1.74531e-09  7.34884e-09  2.23857e-08
-1.85653e-09  5.60933e-09  1.70615e-08
-1.69356e-09  3.96122e-09  1.19692e-08
-1.31998e-09  2.52076e-09  7.65956e-09
-9.31871e-10  1.48937e-09  4.52534e-09
-5.74151e-10  7.89335e-10  2.44519e-09
-3.25564e-10  4.02856e-10  1.20791e-09
-1.75966e-10  1.91067e-10  5.61769e-10
-8.16302e-11  8.36069e-11  2.43385e-10
-3.99098e-11  3.35437e-11   9.5285e-11
-1.51012e-11  1.14485e-11   3.4708e-11
-5.52736e-12  2.21748e-12  8.66905e-12
-2.83632e-12  7.01424e-14  1.69675e-12
  8.0935e-12  2.68634e-12  3.87194e-12
 1.32362e-11  7.82773e-12  2.11745e-11
 3.12669e-11  2.13301e-11  7.72462e-11
 7.94989e-11  5.80067e-11  2.12647e-10
 1.90376e-10  1.62826e-10  5.58379e-10
  4.0624e-10  3.99911e-10  1.30538e-09
 7.93464e-10  8.80118e-10  2.89801e-09
 1.40623e-09  1.77287e-09  5.86242e-09
 2.23076e-09   3.2495e-09  1.08772e-08
 3.21378e-09  5.52475e-09  1.85076e-08
 4.11637e-09  8.64317e-09  2.89323e-08
 4.53653e-09  1.23271e-08  4.16203e-08
  4.2056e-09  1.60407e-08  5.46702e-08
  3.0545e-09  1.91148e-08  6.56168e-08
 1.14628e-09  2.09179e-08  7.20116e-08
-1.15009e-09  2.09419e-08  7.19601e-08
-3.06491e-09  1.91591e-08  6.57502e-08
  -4.228e-09  1.60398e-08  5.46794e-08
-4.52217e-09  1.23388e-08  4.17691e-08
-4.09715e-09  8.63625e-09  2.89784e-08
-3.24658e-09  5.55126e-09  1.85871e-08
-2.24308e-09  3.22574e-09  1.08894e-08
-1.39167e-09  1.73223e-09  5.85348e-09
-7.61734e-10  8.36964e-10  2.87085e-09
-3.96335e-10  3.89864e-10  1.30713e-09
-1.89832e-10  1.68948e-10  5.56214e-10
-8.50724e-11  6.98283e-11  2.17644e-10
-3.62137e-11  2.58223e-11  7.68656e-11
