-1.86307e-12  -2.4836e-12 -1.03929e-12
-1.23191e-12  5.26667e-13  -2.0121e-13
 -1.4827e-13 -2.24509e-13 -5.98458e-13
 8.01133e-14 -2.34367e-13 -4.39731e-13
 2.13969e-13 -2.92585e-13 -2.61296e-13
 3.24275e-13 -6.18251e-13 -7.74985e-13
-3.82376e-13 -5.89173e-13 -7.42517e-13
-4.56375e-13  6.46126e-13   6.3882e-13
-9.61586e-14  1.54343e-13  2.71626e-13
    9.79e-14  4.71673e-13  5.12232e-13
  1.1892e-13  5.68317e-13   3.0929e-13
 2.09303e-15  1.03798e-12  8.14919e-13
  1.8082e-13   1.2373e-12  1.03643e-12
-3.57539e-14  1.55149e-12  1.12824e-12
 3.05711e-13  2.86545e-12  1.50855e-12
-3.24598e-14  1.36717e-12  1.18739e-12
-2.05671e-13  1.88107e-12  1.40011e-12
-1.82418e-15   9.6881e-13  9.37108e-13
-2.27868e-13  9.46916e-13  8.76568e-13
  6.6032e-14  8.18618e-13  3.53941e-13
-5.97499e-14  5.69536e-13  7.59418e-14
-2.92039e-14  2.14999e-13  4.10823e-13
 2.63461e-13  2.21521e-13  1.55557e-13
 6.58704e-14  1.25477e-14 -3.47058e-13
 9.29353e-14 -2.51362e-13  -5.1861e-13
-6.92818e-14 -4.49774e-13  3.19174e-13
 -3.2698e-13 -2.32367e-13  1.61933e-13
 5.18212e-13  1.28357e-13  8.25678e-13
 1.16441e-12  1.09733e-14 -1.10478e-12
 1.33544e-12 -1.86072e-12 -1.49076e-12
  1.1472e-12  -1.2037e-12  6.13399e-14
-1.02359e-13  -4.2315e-13 -5.01097e-13
-8.38211e-13  3.02634e-13 -3.04365e-13
 1.30139e-13 -2.30611e-13  2.58728e-13
-1.15651e-14 -3.37506e-13  1.55207e-13
 5.31753e-14 -1.59484e-13  3.72472e-13
 4.23297e-13 -1.77755e-13  1.03665e-12
 -5.1525e-14  9.64047e-14  2.02556e-12
-3.08918e-13  6.29671e-13  2.69308e-12
 3.41228e-13  1.28771e-12  3.68195e-12
 4.06213e-13   1.8422e-12  5.39537e-12
 3.58097e-13  2.59785e-12  6.51816e-12
 3.31732e-13  3.12125e-12   7.1446e-12
 1.02225e-12  3.96075e-12  9.04808e-12
 1.29181e-13  4.79714e-12  1.06204e-11
-6.40158e-13  4.56189e-12  1.30588e-11
-3.11365e-13   3.8843e-12  8.66639e-12
-5.78881e-13  2.88793e-12  6.86773e-12
-2.18701e-13  2.52766e-12  6.03878e-12
-1.22737e-13  1.85105e-12  5.85544e-12
-4.01713e-13  1.01212e-12  3.19517e-12
-1.94042e-13  3.82672e-13  2.27235e-12
 1.96902e-13   8.2434e-14  1.14405e-12
-1.93987e-13  -2.3842e-13  6.22086e-13
-1.77455e-13 -2.32434e-13  2.56301e-13
-6.62694e-14 -5.20253e-13  8.53023e-13
 3.65798e-14 -2.30417e-13  5.34039e-13
 7.98017e-13 -1.22461e-13 -6.60174e-13
 1.69869e-13 -3.60603e-13 -1.33567e-13
-5.36252e-13 -1.12275e-12  1.12527e-13
-3.01969e-13    2.736e-13 -5.80299e-13
 2.74428e-13 -7.41865e-13  5.23893e-14
-3.59165e-14  1.27629e-13 -9.09937e-13
-8.17351e-13  2.46273e-13   3.5603e-13
  3.8887e-13  3.25291e-13  8.90736e-13
 4.82774e-13  3.33936e-13  9.50064e-13
-2.02387e-13    3.224e-13  2.87309e-12
 3.78994e-13  6.51153e-13  4.62736e-12
 1.15558e-12  2.00314e-12   9.0576e-12
  1.2977e-12  3.13373e-12   1.3788e-11
 1.45052e-12   4.2776e-12  2.07356e-11
 1.26199e-12  5.49043e-12  2.15395e-11
