-1.48829e-12 -1.45568e-12 -1.12694e-12
-3.28716e-13  2.42991e-12   2.0152e-12
 1.18074e-12  3.47997e-12  2.71059e-12
 1.20237e-12  4.24172e-12  4.65884e-12
 1.45249e-12  9.51431e-12  9.20466e-12
  1.0392e-12  1.85638e-11   1.5714e-11
 2.37089e-12  3.96502e-11  2.98393e-11
 3.22274e-12  6.10186e-11  4.39077e-11
 3.23757e-12  8.91655e-11  6.22288e-11
 1.63461e-12  1.03314e-10  7.12798e-11
-1.49744e-12  1.05288e-10   7.2077e-11
-3.29255e-12  8.80268e-11  6.13485e-11
-3.61408e-12  6.31653e-11  4.58376e-11
-2.33064e-12  3.92951e-11  3.02922e-11
-1.37805e-12  2.06642e-11  1.73772e-11
-7.55277e-13  9.59015e-12   8.3044e-12
-1.09433e-12  4.79747e-12  4.20582e-12
 -1.1216e-12  3.27349e-12  2.91256e-12
 1.73004e-14  1.56574e-12  1.30319e-12
 7.98278e-13  -8.6703e-13 -2.33327e-13
  2.3973e-12  -3.2123e-13   1.8264e-12
 2.13911e-12  2.03132e-12  5.51122e-12
 1.47444e-12  3.55971e-12   1.1097e-11
 3.88077e-12   8.1059e-12  2.54996e-11
 7.98635e-12  1.90875e-11  4.76276e-11
 1.63984e-11  4.40595e-11  9.87864e-11
 2.40365e-11  8.75714e-11  1.74873e-10
 2.91704e-11  1.47909e-10  2.90917e-10
 2.59646e-11  2.13252e-10  4.05069e-10
 1.01322e-11  2.60744e-10  4.91872e-10
-9.52211e-12  2.59685e-10  4.87934e-10
-2.60394e-11  2.14476e-10  4.08352e-10
-2.90499e-11  1.48129e-10  2.88156e-10
-2.41283e-11  8.76396e-11  1.77195e-10
-1.63174e-11  4.54903e-11  9.95845e-11
 -8.3313e-12   1.9474e-11   4.8384e-11
 -3.7139e-12  7.99485e-12  2.49511e-11
-2.40466e-12  3.08948e-12  1.06739e-11
-2.05296e-12  1.93672e-12  6.23593e-12
-1.63449e-12  1.81634e-14  1.12154e-12
 3.21681e-12  1.12203e-12  2.48552e-12
 3.55222e-12  1.38352e-12  1.10647e-11
