(-4.23845e-05,0.00166134)
(0.000114863,-0.000571836)
(-8.133e-05,0.00318734)
(0.000220363,-0.00109707)
(-0.000113678,0.0044538)
(0.000307911,-0.00153295)
(-0.00013681,0.00535795)
(0.000370399,-0.0018441)
(-0.000148856,0.00582679)
(0.000402783,-0.00200539)
(-0.000148847,0.005823)
(0.000402489,-0.002004)
(-0.000136787,0.00534777)
(0.000369608,-0.00184037)
(-0.000113651,0.00444045)
(0.000306873,-0.00152805)
(-8.13079e-05,0.00317504)
(0.000219406,-0.00109256)
(-4.23728e-05,0.00165403)
(0.000114293,-0.000569147)
(-8.12985e-05,0.00318733)
(0.00022036,-0.00109708)
(-0.000155998,0.00611492)
(0.000422751,-0.00210474)
(-0.00021804,0.00854448)
(0.00059069,-0.00294092)
(-0.0002624,0.0102788)
(0.000710541,-0.00353774)
(-0.000285497,0.0111778)
(0.000772629,-0.00384702)
(-0.000285472,0.0111701)
(0.000772023,-0.00384419)
(-0.000262336,0.0102581)
(0.000708914,-0.00353013)
(-0.000217962,0.0085173)
(0.000588552,-0.00293092)
(-0.000155934,0.00608989)
(0.000420779,-0.00209552)
(-8.12637e-05,0.00317243)
(0.000219185,-0.0010916)
(-0.000113561,0.00445379)
(0.000307897,-0.001533)
(-0.000217899,0.00854446)
(0.000590673,-0.00294097)
(-0.000304547,0.0119389)
(0.000825286,-0.00410923)
(-0.000366489,0.0143616)
(0.000992677,-0.0049429)
(-0.000398725,0.0156168)
(0.00107934,-0.0053747)
(-0.000398669,0.015605)
(0.00107839,-0.00537035)
(-0.000366344,0.0143298)
(0.000990139,-0.0049312)
(-0.00030437,0.0118972)
(0.000821948,-0.00409385)
(-0.000217749,0.00850603)
(0.000587591,-0.00292678)
(-0.000113479,0.00443089)
(0.000306059,-0.00152454)
(-0.000136546,0.00535793)
(0.000370368,-0.0018442)
(-0.000261991,0.0102787)
(0.000710492,-0.00353789)
(-0.00036615,0.0143615)
(0.000992637,-0.00494303)
(-0.000440587,0.0172747)
(0.00119387,-0.00594545)
(-0.000479297,0.018783)
(0.00129795,-0.00646426)
(-0.000479187,0.018767)
(0.00129664,-0.00645834)
(-0.000440301,0.0172316)
(0.00119035,-0.00592953)
(-0.000365798,0.0143049)
(0.000987997,-0.00492208)
(-0.000261691,0.0102265)
(0.000706202,-0.00351854)
(-0.000136379,0.00532679)
(0.000367806,-0.00183265)
(-0.000148399,0.00582675)
(0.000402729,-0.00200556)
(-0.000284718,0.0111778)
(0.000772536,-0.00384731)
(-0.000397877,0.0156167)
(0.00107924,-0.00537501)
(-0.000478707,0.018783)
(0.00129788,-0.00646448)
(-0.000520696,0.0204209)
(0.00141081,-0.00702777)
(-0.000520504,0.0204009)
(0.00140914,-0.00702036)
(-0.000478206,0.0187292)
(0.00129336,-0.00644453)
(-0.000397255,0.015546)
(0.00107327,-0.00534872)
(-0.000284184,0.0111124)
(0.000767007,-0.00382298)
(-0.0001481,0.00578774)
(0.000399421,-0.00199102)
(-0.00014819,0.00582294)
(0.000402411,-0.00200425)
(-0.000284298,0.01117)
(0.000771884,-0.00384462)
(-0.000397243,0.0156049)
(0.00107822,-0.00537087)
(-0.000477867,0.0187669)
(0.00129648,-0.00645883)
(-0.000519681,0.0204008)
(0.00140904,-0.00702066)
(-0.000519381,0.0203777)
(0.00140704,-0.00701208)
(-0.000477082,0.0187047)
(0.00129109,-0.00643568)
(-0.000396263,0.0155229)
(0.00107109,-0.0053403)
(-0.000283451,0.0110942)
(0.000765253,-0.00381626)
(-0.000147715,0.00577764)
(0.000398434,-0.00198726)
(-0.000135985,0.0053477)
(0.000369513,-0.00184066)
(-0.000260858,0.0102579)
(0.000708739,-0.00353067)
(-0.000364438,0.0143296)
(0.000989912,-0.0049319)
(-0.000438314,0.0172314)
(0.00119011,-0.00593027)
(-0.000476545,0.018729)
(0.00129316,-0.00644514)
(-0.000476132,0.0187046)
(0.00129098,-0.00643603)
(-0.00043723,0.0171656)
(0.00118421,-0.00590567)
(-0.000363076,0.0142427)
(0.000982082,-0.00489933)
(-0.000259675,0.0101774)
(0.000701434,-0.00350037)
(-0.000135318,0.00529948)
(0.000365121,-0.00182248)
(-0.000112821,0.00444037)
(0.000306774,-0.00152836)
(-0.000216404,0.00851715)
(0.000588367,-0.00293149)
(-0.000302281,0.011897)
(0.0008217,-0.00409462)
(-0.000363472,0.0143047)
(0.000987719,-0.00492294)
(-0.000395054,0.0155458)
(0.001073,-0.00534954)
(-0.000394568,0.0155228)
(0.00107088,-0.00534093)
(-0.000362191,0.0142426)
(0.000981972,-0.00489966)
(-0.000300661,0.0118149)
(0.000814045,-0.00406372)
(-0.000214984,0.00844086)
(0.0005812,-0.00290266)
(-0.000112019,0.00439465)
(0.000302452,-0.00151102)
(-8.06138e-05,0.00317498)
(0.000219324,-0.00109281)
(-0.000154612,0.00608977)
(0.000420622,-0.00209601)
(-0.000215934,0.00850586)
(0.000587375,-0.00292745)
(-0.000259585,0.0102263)
(0.00070595,-0.00351931)
(-0.000282051,0.0111122)
(0.000766749,-0.00382377)
(-0.000281595,0.011094)
(0.000765025,-0.00381695)
(-0.000258375,0.0101772)
(0.000701271,-0.00350085)
(-0.00021439,0.0084408)
(0.000581122,-0.00290289)
(-0.000153249,0.00602921)
(0.000414747,-0.00207303)
(-7.9839e-05,0.00313865)
(0.000215772,-0.00107897)
