(-0.000583033,1.62444e-05)
(-0.00164447,-0.000239912)
(-0.00111855,3.11621e-05)
(-0.00315498,-0.000460266)
(-0.00156297,4.35378e-05)
(-0.00440859,-0.000643118)
(-0.0018802,5.23656e-05)
(-0.00530357,-0.000773621)
(-0.00204465,5.69331e-05)
(-0.00576767,-0.000841243)
(-0.00204323,5.68789e-05)
(-0.00576393,-0.000840609)
(-0.00187639,5.22194e-05)
(-0.00529354,-0.000771918)
(-0.00155796,4.33457e-05)
(-0.00439543,-0.000640881)
(-0.00111394,3.09845e-05)
(-0.00314286,-0.000458204)
(-0.000580285,1.61382e-05)
(-0.00163726,-0.000238684)
(-0.00111856,3.11567e-05)
(-0.00315497,-0.000460296)
(-0.00214594,5.97679e-05)
(-0.00605283,-0.000883056)
(-0.00299849,8.34999e-05)
(-0.00845773,-0.00123385)
(-0.00360699,0.000100423)
(-0.0101744,-0.00148418)
(-0.00392232,0.000109173)
(-0.0110644,-0.00161386)
(-0.00391943,0.000109056)
(-0.0110568,-0.00161258)
(-0.00359921,0.000100111)
(-0.010154,-0.00148074)
(-0.00298827,8.30885e-05)
(-0.00843093,-0.00122932)
(-0.00213653,5.93874e-05)
(-0.00602815,-0.000878876)
(-0.00111295,3.09293e-05)
(-0.00314028,-0.000457804)
(-0.00156301,4.35169e-05)
(-0.00440856,-0.000643231)
(-0.00299854,8.34745e-05)
(-0.0084577,-0.00123398)
(-0.00418966,0.00011661)
(-0.0118177,-0.00172413)
(-0.00503965,0.000140226)
(-0.0142158,-0.00207385)
(-0.00547989,0.000152418)
(-0.0154583,-0.00225491)
(-0.00547544,0.000152227)
(-0.0154467,-0.00225296)
(-0.00502768,0.000139709)
(-0.0141844,-0.0020686)
(-0.00417394,0.000115928)
(-0.0117766,-0.00171723)
(-0.00298403,8.2843e-05)
(-0.00841979,-0.00122762)
(-0.00155436,4.31394e-05)
(-0.00438598,-0.000639431)
(-0.00188029,5.23183e-05)
(-0.0053035,-0.000773877)
(-0.00360713,0.00010035)
(-0.0101743,-0.00148458)
(-0.00503976,0.000140165)
(-0.0142157,-0.00207417)
(-0.00606179,0.000168521)
(-0.0170992,-0.00249474)
(-0.00659073,0.000183128)
(-0.0185923,-0.00271233)
(-0.00658468,0.000182841)
(-0.0185765,-0.00270973)
(-0.00604551,0.000167749)
(-0.0170567,-0.00248772)
(-0.00501833,0.000139146)
(-0.0141598,-0.00206492)
(-0.00358733,9.94033e-05)
(-0.0101228,-0.00147602)
(-0.00186848,5.17512e-05)
(-0.00527279,-0.000768763)
(-0.00204481,5.68511e-05)
(-0.00576755,-0.000841686)
(-0.00392259,0.000109033)
(-0.0110642,-0.00161461)
(-0.00548018,0.000152266)
(-0.0154581,-0.00225573)
(-0.00659094,0.000183022)
(-0.0185922,-0.00271291)
(-0.00716522,0.000198816)
(-0.0202135,-0.00294923)
(-0.00715763,0.000198419)
(-0.0201937,-0.00294603)
(-0.00657051,0.000181949)
(-0.0185391,-0.00270428)
(-0.00545325,0.000150844)
(-0.0153883,-0.00224435)
(-0.00389767,0.000107709)
(-0.0109997,-0.00160406)
(-0.00202992,5.60561e-05)
(-0.00572905,-0.000835366)
(-0.00204346,5.67609e-05)
(-0.00576376,-0.000841246)
(-0.00391983,0.000108846)
(-0.0110565,-0.00161372)
(-0.00547592,0.00015197)
(-0.0154463,-0.00225434)
(-0.00658513,0.000182604)
(-0.0185762,-0.00271101)
(-0.00715792,0.000198271)
(-0.0201935,-0.00294683)
(-0.00714912,0.000197758)
(-0.0201707,-0.00294321)
(-0.00656141,0.000181216)
(-0.0185148,-0.00270124)
(-0.00544458,0.000150124)
(-0.0153654,-0.00224142)
(-0.00389075,0.00010712)
(-0.0109816,-0.00160169)
(-0.00202605,5.57215e-05)
(-0.00571903,-0.000834033)
(-0.00187666,5.20755e-05)
(-0.00529333,-0.000772696)
(-0.00359972,9.98456e-05)
(-0.0101536,-0.00148217)
(-0.00502834,0.000139367)
(-0.0141839,-0.00207045)
(-0.00604619,0.000167391)
(-0.0170562,-0.00248964)
(-0.00657108,0.000181649)
(-0.0185386,-0.00270589)
(-0.00656173,0.000181043)
(-0.0185145,-0.00270216)
(-0.00602095,0.000165748)
(-0.0169912,-0.00247955)
(-0.00499491,0.000137172)
(-0.0140981,-0.00205706)
(-0.00356862,9.77848e-05)
(-0.010074,-0.00146967)
(-0.001858,5.08304e-05)
(-0.00524569,-0.000765177)
(-0.00155824,4.31968e-05)
(-0.00439521,-0.000641685)
(-0.00298881,8.28086e-05)
(-0.00843053,-0.00123083)
(-0.00417466,0.000115552)
(-0.011776,-0.00171926)
(-0.00501913,0.000138726)
(-0.0141592,-0.00206718)
(-0.00545401,0.000150445)
(-0.0153877,-0.00224648)
(-0.00544517,0.000149814)
(-0.0153649,-0.00224306)
(-0.00499522,0.000137008)
(-0.0140978,-0.00205792)
(-0.00414291,0.000113247)
(-0.0116948,-0.00170693)
(-0.00295918,8.06333e-05)
(-0.00835509,-0.00121929)
(-0.00154042,4.18777e-05)
(-0.00435001,-0.000634723)
(-0.00111417,3.08601e-05)
(-0.00314268,-0.000458877)
(-0.00213698,5.91504e-05)
(-0.00602781,-0.000880157)
(-0.00298465,8.25167e-05)
(-0.00841932,-0.00122938)
(-0.00358805,9.90229e-05)
(-0.0101223,-0.00147806)
(-0.00389841,0.000107321)
(-0.0109991,-0.00160612)
(-0.0038914,0.000106778)
(-0.0109811,-0.00160349)
(-0.00356907,9.75412e-05)
(-0.0100737,-0.00147093)
(-0.00295939,8.05189e-05)
(-0.00835494,-0.00121987)
(-0.00211334,5.72554e-05)
(-0.00596789,-0.000871233)
(-0.00109993,2.97073e-05)
(-0.00310674,-0.00045348)
(-0.000580421,1.60669e-05)
(-0.00163716,-0.000239069)
(-0.00111321,3.07924e-05)
(-0.00314008,-0.000458544)
(-0.00155472,4.2948e-05)
(-0.0043857,-0.000640461)
(-0.00186891,5.15229e-05)
(-0.00527246,-0.000769987)
(-0.00203037,5.58141e-05)
(-0.00572871,-0.000836653)
(-0.00202647,5.54944e-05)
(-0.00571871,-0.000835221)
(-0.00185833,5.06484e-05)
(-0.00524544,-0.000766107)
(-0.00154062,4.17642e-05)
(-0.00434986,-0.000635282)
(-0.0011,2.96648e-05)
(-0.00310669,-0.000453678)
(-0.000572451,1.53788e-05)
(-0.00161713,-0.000236125)
(-0.00111858,3.11759e-05)
(-0.00315496,-0.000460274)
(-0.00214597,5.98069e-05)
(-0.00605283,-0.000883012)
(-0.00299854,8.35586e-05)
(-0.00845772,-0.00123378)
(-0.00360706,0.000100501)
(-0.0101744,-0.0014841)
(-0.00392241,0.000109267)
(-0.0110644,-0.00161375)
(-0.00391952,0.000109162)
(-0.0110568,-0.00161246)
(-0.00359931,0.000100219)
(-0.010154,-0.00148061)
(-0.00298836,8.31867e-05)
(-0.00843092,-0.0012292)
(-0.00213659,5.94629e-05)
(-0.00602814,-0.00087879)
(-0.00111299,3.09705e-05)
(-0.00314027,-0.000457757)
(-0.002146,5.97957e-05)
(-0.00605281,-0.000883073)
(-0.004117,0.000114706)
(-0.0116122,-0.00169411)
(-0.00575249,0.000160252)
(-0.0162256,-0.00236703)
(-0.00691967,0.000192731)
(-0.0195184,-0.00284717)
(-0.00752431,0.000209521)
(-0.0212249,-0.00309579)
(-0.0075184,0.000209295)
(-0.0212093,-0.00309316)
(-0.00690379,0.000192123)
(-0.0194766,-0.00284009)
(-0.00573163,0.000159451)
(-0.0161708,-0.00235771)
(-0.00409776,0.000113964)
(-0.0115617,-0.0016855)
(-0.00213453,5.93518e-05)
(-0.00602272,-0.000877941)
(-0.00299862,8.3516e-05)
(-0.00845766,-0.00123401)
(-0.00575259,0.000160201)
(-0.0162255,-0.00236731)
(-0.00803752,0.000223791)
(-0.0226709,-0.00330751)
(-0.00966778,0.000269111)
(-0.0272703,-0.00397823)
(-0.0105118,0.000292504)
(-0.0296525,-0.00432532)
(-0.0105026,0.000292127)
(-0.0296285,-0.00432129)
(-0.00964317,0.000268094)
(-0.0272057,-0.00396737)
(-0.00800514,0.000222447)
(-0.022586,-0.00329321)
(-0.0057227,0.000158953)
(-0.0161473,-0.00235409)
(-0.00298078,8.27687e-05)
(-0.00841103,-0.00122611)
(-0.00360724,0.000100405)
(-0.0101743,-0.00148462)
(-0.00691995,0.000192582)
(-0.0195182,-0.00284798)
(-0.00966802,0.000268987)
(-0.0272701,-0.0039789)
(-0.0116281,0.000323394)
(-0.0328002,-0.00478543)
(-0.0126419,0.00035141)
(-0.0356621,-0.00520246)
(-0.0126294,0.000350838)
(-0.0356292,-0.00519701)
(-0.0115942,0.00032185)
(-0.0327116,-0.00477074)
(-0.00962339,0.000266941)
(-0.0271536,-0.00395951)
(-0.00687867,0.000190676)
(-0.0194106,-0.00283001)
(-0.00358258,9.9261e-05)
(-0.0101101,-0.00147386)
(-0.00392272,0.0001091)
(-0.0110641,-0.00161466)
(-0.00752485,0.000209235)
(-0.0212245,-0.00309733)
(-0.0105124,0.000292191)
(-0.0296521,-0.00432701)
(-0.0126424,0.000351191)
(-0.0356618,-0.00520365)
(-0.0137428,0.000381465)
(-0.0387686,-0.00565646)
