(-5.56226e-06,-1.75329e-05)
(1.13813e-06,-1.17535e-05)
(0.000322125,-0.000262033)
(-4.80131e-05,0.000175545)
(0.00118039,-0.000874348)
(-0.000177817,0.000689489)
(0.00254261,-0.00183988)
(-0.000388532,0.00151559)
(0.0041576,-0.00298567)
(-0.00064291,0.00249736)
(0.00560995,-0.00401042)
(-0.000869882,0.00338382)
(0.00643517,-0.00458525)
(-0.00100229,0.00389297)
(0.00627814,-0.00446497)
(-0.00097957,0.0038052)
(0.00500904,-0.00355813)
(-0.000783341,0.00304106)
(0.00278084,-0.0019754)
(-0.00043547,0.00169032)
(-0.000180655,0.000345126)
(7.85174e-05,0.000170561)
(0.000286555,0.000215164)
(5.02634e-05,0.000712543)
(0.00179558,-0.000679063)
(-0.000147589,0.0018501)
(0.0043181,-0.00233299)
(-0.000514882,0.00354377)
(0.00737628,-0.00442379)
(-0.000978811,0.00548622)
(0.0101639,-0.006383)
(-0.00141616,0.0071903)
(0.0117978,-0.00759596)
(-0.00168754,0.00810808)
(0.0115888,-0.00756754)
(-0.00168495,0.00783227)
(0.00928629,-0.00611405)
(-0.00136263,0.00621261)
(0.00516717,-0.00341733)
(-0.000762548,0.00344038)
(-0.000635169,0.00130357)
(0.00027202,0.000668813)
(-0.000329469,0.00187703)
(0.0003786,0.00183066)
(0.00148955,0.0012513)
(0.000223704,0.00375237)
(0.00480857,-0.00061213)
(-0.000203011,0.00635625)
(0.00897594,-0.00329585)
(-0.000806238,0.00920091)
(0.0128761,-0.00603935)
(-0.00141894,0.0115798)
(0.0152682,-0.00796683)
(-0.00184181,0.0127419)
(0.0151861,-0.00837849)
(-0.00192628,0.0121162)
(0.0122559,-0.00697335)
(-0.00159778,0.00952033)
(0.00684588,-0.00395771)
(-0.000906269,0.00524381)
(-0.00134842,0.00283727)
(0.000573359,0.00147958)
(-0.00152091,0.00469471)
(0.000932083,0.0034961)
(0.000220902,0.00491022)
(0.000933104,0.00632232)
(0.00389365,0.0033616)
(0.000552682,0.00982581)
(0.00874262,0.000491142)
(-0.000105483,0.0134398)
(0.0134356,-0.00280797)
(-0.000838509,0.0163048)
(0.0164835,-0.00548996)
(-0.00142222,0.0175118)
(0.0167062,-0.0066799)
(-0.00165506,0.01639)
(0.0136275,-0.00595722)
(-0.00144886,0.0127506)
(0.00765591,-0.0034953)
(-0.000842007,0.00698341)
(-0.00219325,0.00466123)
(0.000932428,0.00245163)
(-0.00304979,0.00812796)
(0.00160419,0.0054107)
(-0.00171029,0.00956825)
(0.0018382,0.00912354)
(0.00189017,0.00874174)
(0.00159108,0.0133909)
(0.00695729,0.00607178)
(0.000964337,0.0175614)
(0.0120638,0.00248085)
(0.000161717,0.0206797)
(0.0155876,-0.000885529)
(-0.000557715,0.0217538)
(0.016228,-0.00304137)
(-0.000980837,0.0200769)
(0.0134349,-0.00346037)
(-0.000987403,0.0154777)
(0.00760413,-0.00222736)
(-0.00060953,0.00843552)
(-0.00295109,0.00630303)
(0.00125285,0.00332338)
(-0.00450447,0.0112788)
(0.00221907,0.00708385)
(-0.00374265,0.0139713)
(0.00269645,0.0114597)
(-0.000556563,0.014046)
(0.00262419,0.0162023)
(0.00429298,0.0118412)
(0.00208389,0.0206206)
(0.00940054,0.00825155)
(0.00128317,0.0237387)
(0.0131388,0.00441745)
(0.00047011,0.0245655)
(0.0141967,0.00136452)
(-0.000124123,0.0224132)
(0.0119823,-0.000308607)
(-0.000376283,0.0171506)
(0.00684814,-0.000584804)
(-0.000290732,0.00930735)
(-0.00338002,0.00723944)
(0.00143292,0.00382428)
(-0.00542233,0.0131426)
(0.00257778,0.00798491)
(-0.00523256,0.0167248)
(0.00323322,0.0125907)
(-0.00267044,0.017583)
(0.00331959,0.0173662)
(0.00159714,0.0159697)
(0.00290351,0.0216461)
(0.00628916,0.0126728)
(0.00216441,0.0245138)
(0.0099171,0.00873711)
(0.0013389,0.025056)
(0.0112542,0.00513891)
(0.000638549,0.0226588)
(0.00973086,0.00249735)
(0.000192514,0.0172365)
(0.00562604,0.000912051)
(1.33922e-05,0.00932177)
(-0.00329459,0.00706791)
(0.00139413,0.0037363)
(-0.00543782,0.0129425)
(0.00253585,0.00770664)
(-0.00565315,0.0167249)
(0.00323534,0.0119578)
(-0.00379073,0.0180158)
(0.0034186,0.0162319)
(-0.000383543,0.0169759)
(0.00313027,0.0199474)
(0.0035148,0.0142349)
(0.00251703,0.0223294)
(0.00666811,0.0106659)
(0.00177375,0.0226209)
(0.00804551,0.00710134)
(0.00107827,0.0203254)
(0.00715056,0.00410073)
(0.000551956,0.015394)
(0.00418796,0.00181343)
(0.000214821,0.00830328)
(-0.00262745,0.00564346)
(0.00111254,0.00298424)
(-0.00441117,0.0103862)
(0.00203348,0.00610945)
(-0.00477032,0.0135403)
(0.00262094,0.00938851)
(-0.00358638,0.0147836)
(0.00281364,0.0126156)
(-0.00122721,0.0142068)
(0.00264007,0.0153626)
(0.00156287,0.0122475)
(0.00220165,0.0170667)
(0.00389548,0.00952708)
(0.00163683,0.017187)
(0.00502978,0.00665717)
(0.00107824,0.0153755)
(0.00459769,0.00406191)
(0.000613514,0.0116086)
(0.00272661,0.00188394)
(0.000267456,0.00625104)
(-0.00145886,0.0031351)
(0.000617179,0.00165812)
(-0.00247113,0.0057847)
(0.00113252,0.00338027)
(-0.00272629,0.00757621)
(0.00146715,0.00516745)
(-0.00215911,0.0083312)
(0.00158819,0.00690552)
(-0.000954095,0.00808573)
(0.00150804,0.00836666)
(0.000499865,0.00706386)
(0.00127901,0.00925461)
(0.00174131,0.005592)
(0.00097448,0.00928878)
(0.00238173,0.00399095)
(0.000663377,0.00828758)
(0.00222405,0.00248978)
(0.00039285,0.0062462)
(0.00133056,0.00117693)
(0.000177239,0.00336019)
(-0.000163643,-0.000168965)
(-1.77932e-05,-0.000420424)
(0.000317508,-0.00076539)
(-0.000131838,-0.000420626)
(0.00184068,-0.00204795)
(-0.000400279,0.000263443)
(0.00437042,-0.00397842)
(-0.000817717,0.0016308)
(0.00743105,-0.00621304)
(-0.00130937,0.00340652)
(0.0102193,-0.0081739)
(-0.00174634,0.00510905)
(0.0118474,-0.00924027)
(-0.00199075,0.00619631)
(0.0116305,-0.00893341)
(-0.00193739,0.00624392)
(0.00931366,-0.00709083)
(-0.00154307,0.00507648)
(0.00518192,-0.00392649)
(-0.000855941,0.00284766)
(-0.0006494,0.000397998)
(0.000107983,-0.000434235)
(-2.76532e-05,-9.48496e-05)
(1.67302e-05,-8.55802e-05)
(0.00263948,-0.00201143)
(-0.000394021,0.001515)
(0.00731722,-0.00533114)
(-0.00112207,0.00435136)
(0.013099,-0.0094092)
(-0.00202334,0.00786966)
(0.0184494,-0.0131748)
(-0.00286277,0.0111351)
(0.0216697,-0.0154231)
(-0.00337136,0.0131157)
(0.0214341,-0.0152273)
(-0.00334283,0.0129966)
(0.0172441,-0.0122376)
(-0.00269255,0.0104679)
(0.00961579,-0.00682159)
(-0.00150319,0.0058423)
(-0.00163452,0.00213096)
(0.000459965,0.00022795)
(-0.00143552,0.00289371)
(0.000616147,0.0014814)
(0.00173667,0.00141263)
(0.000273426,0.00435798)
(0.00787464,-0.0023621)
(-0.000575363,0.00877847)
(0.0157517,-0.00761919)
(-0.00175076,0.0139324)
(0.0232311,-0.0128798)
(-0.00292257,0.0185001)
(0.0279415,-0.0164743)
(-0.00372223,0.0210311)
(0.0280137,-0.0170626)
(-0.00384901,0.0204085)
(0.0227123,-0.0140844)
(-0.00317569,0.0162347)
(0.0127184,-0.00796126)
(-0.00179381,0.00900095)
(-0.00309011,0.00499842)
(0.00103073,0.00156978)
(-0.0038857,0.00815631)
