(-2.73475e-05,-2.89304e-05)
(-2.76585e-05,5.40777e-07)
(0.000316743,-0.000261723)
(-0.000252013,-3.02896e-05)
(0.0012561,-0.000820377)
(-0.000790457,-0.000111003)
(0.00276905,-0.0016901)
(-0.00162912,-0.000239709)
(0.00457323,-0.00271146)
(-0.00261411,-0.000392569)
(0.00619936,-0.00362074)
(-0.00349083,-0.000529814)
(0.00713109,-0.00412899)
(-0.00398118,-0.000607749)
(0.00696929,-0.00401438)
(-0.00387085,-0.000592994)
(0.0055673,-0.00319686)
(-0.00308271,-0.000473174)
(0.0030934,-0.0017734)
(-0.0017101,-0.000262753)
(-0.000234988,-7.79578e-05)
(0.000148375,-0.000327335)
(0.000257073,-0.000545572)
(-9.70779e-05,-0.000687905)
(0.00191969,-0.00163495)
(-0.000976759,-0.00109313)
(0.0047232,-0.00331665)
(-0.00247624,-0.00151925)
(0.00813386,-0.00528328)
(-0.00430887,-0.00190602)
(0.0112547,-0.0070279)
(-0.00599129,-0.00216927)
(0.0130947,-0.00799701)
(-0.00698953,-0.00222575)
(0.012884,-0.0077646)
(-0.00688786,-0.00201821)
(0.0103331,-0.00617859)
(-0.00552923,-0.00153791)
(0.00575366,-0.00342595)
(-0.00308026,-0.000832457)
(-0.000731468,-0.000158847)
(0.0006512,-0.00118077)
(-0.00041373,-0.000858459)
(0.000716022,-0.00234891)
(0.00160277,-0.00241957)
(-0.000174855,-0.00346741)
(0.00530177,-0.00479776)
(-0.00202861,-0.0044581)
(0.00995506,-0.00756096)
(-0.00446393,-0.00520442)
(0.0143177,-0.0100002)
(-0.00681593,-0.00557269)
(0.0170046,-0.0113407)
(-0.00833749,-0.00544593)
(0.0169302,-0.0109887)
(-0.00843791,-0.00476107)
(0.0136719,-0.0087334)
(-0.00687754,-0.00353759)
(0.00764035,-0.00483941)
(-0.00386208,-0.00188692)
(-0.00150317,-0.000268592)
(0.00147001,-0.00253881)
(-0.00169316,-0.00118162)
(0.00217882,-0.00497216)
(0.000258404,-0.00311971)
(0.00163042,-0.00717195)
(0.00437042,-0.00602439)
(-0.000226002,-0.00897496)
(0.00979401,-0.00937247)
(-0.00296204,-0.0101917)
(0.0150451,-0.0123084)
(-0.0057927,-0.0106353)
(0.0184566,-0.0139)
(-0.00781964,-0.0101647)
(0.0187073,-0.0134344)
(-0.00831518,-0.00873007)
(0.0152611,-0.0106607)
(-0.0069611,-0.00640387)
(0.00857363,-0.00590259)
(-0.00396222,-0.00338958)
(-0.00240868,-0.000388303)
(0.00245158,-0.00414962)
(-0.00332589,-0.00147011)
(0.00400547,-0.00807254)
(-0.00179236,-0.00365224)
(0.00405895,-0.0115256)
(0.00226007,-0.00686569)
(0.002504,-0.0142457)
(0.00794199,-0.0105362)
(-0.000230712,-0.015965)
(0.0136562,-0.0137312)
(-0.00331113,-0.016448)
(0.0175887,-0.0154361)
(-0.00575911,-0.0155415)
(0.0182838,-0.0148771)
(-0.00676366,-0.0132227)
(0.0151239,-0.0117856)
(-0.00594038,-0.00963212)
(0.00855696,-0.0065194)
(-0.00345981,-0.0050765)
(-0.00321435,-0.000488289)
(0.00333932,-0.00559544)
(-0.00487194,-0.001662)
(0.00570906,-0.0108471)
(-0.00395347,-0.00392068)
(0.00644023,-0.0154044)
(-0.00034085,-0.00718873)
(0.00537016,-0.0189146)
(0.00511183,-0.010888)
(0.0028879,-0.0210459)
(0.0108264,-0.0140834)
(-0.000192438,-0.0215295)
(0.0149884,-0.01576)
(-0.0028932,-0.0202119)
(0.0161239,-0.0151467)
(-0.00438244,-0.0171036)
(0.0135789,-0.0119787)
(-0.00423698,-0.0124085)
(0.00775198,-0.0066201)
(-0.00257214,-0.00652344)
(-0.00366437,-0.00053693)
(0.0038516,-0.00641693)
(-0.00584055,-0.00169658)
(0.00674856,-0.0124149)
(-0.00553878,-0.00383959)
(0.00801818,-0.0175768)
(-0.0026068,-0.00689129)
(0.00746224,-0.0214994)
(0.00220221,-0.0103163)
(0.00540394,-0.0238214)
(0.00745407,-0.0132529)
(0.00257308,-0.0242663)
(0.0114814,-0.0147691)
(-0.000131549,-0.022693)
(0.012913,-0.0141574)
(-0.00192771,-0.0191403)
(0.0111167,-0.0111786)
(-0.00239164,-0.0138519)
(0.00641423,-0.00617261)
(-0.00158102,-0.00727111)
(-0.00356201,-0.000510401)
(0.00377013,-0.00626009)
(-0.00584554,-0.00153291)
(0.00670112,-0.012097)
(-0.00598994,-0.00336243)
(0.00819117,-0.017095)
(-0.00383649,-0.00593301)
(0.00804076,-0.0208617)
(1.18567e-05,-0.00879711)
(0.00649296,-0.0230556)
(0.00437543,-0.0112374)
(0.00414105,-0.0234258)
(0.00786905,-0.012479)
(0.00173172,-0.0218548)
(0.00934134,-0.0119358)
(-7.20585e-05,-0.0183959)
(0.0082439,-0.00941172)
(-0.000892827,-0.0132928)
(0.00481219,-0.00519322)
(-0.000743398,-0.00697098)
(-0.00283632,-0.0004009)
(0.00301462,-0.00499551)
(-0.00473478,-0.00116519)
(0.0054031,-0.00964644)
(-0.00505801,-0.00250139)
(0.00671149,-0.0136169)
(-0.00367489,-0.00435998)
(0.0067773,-0.0165941)
(-0.00100388,-0.00641918)
(0.00576047,-0.0183111)
(0.00211794,-0.00816501)
(0.00407802,-0.0185763)
(0.00469934,-0.00904321)
(0.00226408,-0.0173055)
(0.00591016,-0.00863519)
(0.000800358,-0.0145488)
(0.00534514,-0.00680221)
(-2.93442e-05,-0.0105031)
(0.00315472,-0.00375134)
(-0.00021425,-0.00550484)
(-0.0015733,-0.000220728)
