(-0.00594262,0.000873732)
(-0.00341865,0.00832245)
(-0.00227831,-0.005912)
(0.00649059,0.000270105)
(-0.00119317,0.000148868)
(0.0045927,-0.00176983)
(0.00393783,0.00291754)
(0.00270886,-0.00724457)
(0.0019968,0.00742735)
(-0.000680392,-0.00698566)
(0.00313878,0.00260349)
(-0.00239396,0.00506776)
(-0.00146354,-0.00154729)
(-0.00236253,0.00883102)
(-0.00149094,0.00280418)
(0.00504367,0.00791032)
(-0.00109377,-4.24095e-05)
(0.00162483,-0.000918675)
(-0.00282306,0.00390717)
(0.00843035,0.00091307)
(-0.00240066,-0.00251683)
(-0.00101502,0.00467923)
(-0.00676848,-0.00696457)
(5.89911e-05,0.00535598)
(-0.000227817,-0.00296935)
(0.00627493,-0.0015207)
(0.000479928,-0.00079156)
(0.00110173,-0.00341398)
(0.00399822,-0.00354284)
(-0.00763757,0.00135091)
(0.000363072,-0.00024901)
(-0.0100836,0.00211791)
(0.000380125,-0.00175676)
(-0.00327641,0.00834171)
(-0.00333737,0.00322383)
(0.00348576,0.00290981)
(-0.00173042,-0.0025221)
(0.00555175,0.0009543)
(-0.00388268,-0.00032834)
(0.00279369,-0.000957908)
(-0.00305443,-0.00744375)
(-0.00600812,0.00500209)
(0.00142034,-0.00896213)
(-0.00758743,8.20261e-05)
(0.0011813,-0.00663444)
(-0.00294659,0.000471908)
(-0.00146736,-0.00645991)
(-0.00405593,0.0034476)
(-0.000939427,-0.00251916)
(-0.00729679,0.00263476)
(0.00239598,-0.000267856)
(-0.00393165,0.00504134)
(-0.00281052,0.0045245)
(0.00112987,-0.000605737)
(-0.00254963,-0.0022299)
(0.00232542,0.00179264)
(-0.00259042,-0.00244231)
(0.00251726,-8.95473e-05)
(-0.00464727,-0.00527971)
(0.0026927,0.00494284)
(-0.00229112,-0.00738954)
(-0.0117421,0.000863034)
(-0.00268885,-0.0148301)
(-0.0108822,0.0046746)
(-0.0035702,-0.00890982)
(-0.00931244,0.00205265)
(-0.00214382,-0.00715532)
(-0.0111804,-0.000414284)
(0.000916821,-0.00468654)
(-0.00966474,0.00608716)
(0.00115295,0.00405516)
(-0.0039044,0.00301745)
(0.00319307,0.00830248)
(-0.000978279,-0.000313476)
(0.00198595,0.00251871)
(-0.00235612,0.0021441)
(-2.15923e-05,0.00180613)
(-0.00302313,0.00840244)
(-0.00179545,0.000537663)
(-0.00440686,0.00584077)
(-0.00431024,-0.00929377)
