(-0.00112935,0.00375413)
(-0.00555171,-0.0031739)
(-0.00383172,0.00675363)
(-0.00197269,-0.00200869)
(-0.00171277,0.0014898)
(0.00270061,-0.000855545)
(-8.61454e-05,0.00265588)
(-0.00186992,-0.00589544)
(0.00264916,0.00186428)
(0.00280532,-0.00158629)
(-0.00132657,0.00157957)
(-0.00259175,-0.00225017)
(0.00125756,-0.00120146)
(-0.00143242,-0.00327632)
(-0.00318797,-0.00236091)
(0.00112311,0.00127179)
(-0.00273842,0.000232713)
(-0.00187807,0.00115165)
(-0.00434248,-0.0018474)
(0.0013773,-0.00529729)
(-0.00386722,0.00372576)
(-0.00350231,-0.0010485)
(0.000469713,8.35958e-06)
(-0.00259467,0.00296425)
(0.000728502,-0.00119726)
(-0.00358749,-0.0062931)
(-0.000806336,0.000981768)
(0.000873175,0.00112637)
(0.00179769,0.00117926)
(-0.00733823,-0.000964441)
(0.00120872,0.00759981)
(-0.00464837,0.00283927)
(-0.00156501,-0.000710314)
(-0.00492433,0.00247263)
(-0.0035339,-0.00100647)
(0.000628546,0.00323229)
(0.00011088,-0.00528003)
(0.00147211,-0.00352912)
(-0.000580418,0.00109787)
(-0.00047962,-0.00155192)
(0.00210475,0.00135235)
(-0.0013305,0.00121672)
(0.00290408,0.0019153)
(-0.00190799,-0.00461794)
(0.00383836,-0.00139461)
(-0.00167151,-0.00535734)
(-0.00131336,0.00178647)
(-0.00703384,-0.00137827)
(-0.00139857,0.0017357)
(-0.0104522,0.00210299)
(-0.000451707,0.0054218)
(-0.0085052,-0.000474447)
(-0.00272505,0.0065196)
(-0.0043629,0.00617822)
(-1.886e-05,0.000210897)
(0.00354571,0.00547939)
(-0.000446121,0.00250695)
(0.00258434,0.00225157)
(-0.00350046,0.00528461)
(-0.00243875,0.00210583)
(0.00330515,-0.00382961)
(0.0018103,0.00176458)
(0.00280628,-0.000108127)
(0.00208572,-0.00236376)
(-0.00136096,0.00465409)
(-0.00215141,-0.00492784)
(0.0014012,-0.00183473)
(-0.00544638,0.00175477)
(-0.00135103,0.00248252)
(-0.0045187,-0.00420154)
(-0.00158579,-6.11044e-05)
(-0.00611941,-0.00158329)
(-0.0050694,0.00411816)
(-0.00201105,0.00109703)
(-0.0054784,0.000564188)
(0.00101316,0.00350429)
(-0.00119875,-0.00688868)
(0.00258913,0.00119963)
(-0.000699814,0.00415493)
(0.000318347,0.00780605)
(0.00173297,-0.00242198)
(0.00387175,0.00225342)
(0.00421757,0.00183166)
(0.00611957,-0.00115123)
(0.0044628,0.0022569)
(0.00165563,-0.00305851)
(-0.00231074,0.00404501)
(-0.00153154,-0.00341405)
(0.00153584,0.00545181)
(-0.00172312,0.000257297)
(0.00223217,0.00369392)
(0.00505805,-0.00442153)
(-0.00340145,0.000116952)
(0.00507151,0.00033186)
(-0.00339613,-0.00649748)
(0.00145066,0.00140509)
(-0.00580903,-0.00114417)
(0.00372185,0.00338529)
(-0.002217,-5.5271e-05)
(0.000969597,0.00475385)
(0.00132815,-0.00337419)
(0.00607956,0.00127068)
(0.00483421,-0.00559084)
(0.00656628,-0.00248701)
(-0.0020823,0.00276161)
(0.000637705,-0.00196228)
(0.000970858,0.0039069)
(-0.00292313,0.00281359)
(-0.00297828,-0.00199627)
(0.00358549,-0.000150433)
(0.00295876,0.00432846)
(0.00586999,0.000997443)
(-0.00202798,-0.00249789)
(0.0030295,-0.000932795)
(-0.0016898,-0.00463372)
(0.00442882,-0.00169742)
(-0.00151999,-0.00463235)
(0.000455474,-0.00477895)
(-0.0036836,0.00288408)
(0.000857605,-0.00355585)
(-0.000882037,-0.00625283)
(0.00432971,0.000749343)
(-0.00130881,-0.0036764)
(0.00325442,0.000414219)
(0.00240627,-0.00242378)
(0.00354382,-0.00245193)
(-0.00140317,-0.0042472)
(-0.00527048,0.00266022)
(-0.00118973,-0.000423093)
(-0.00118814,0.00555384)
(0.000346733,-0.00492142)
(0.00246547,0.00371428)
(0.00103589,-0.0039312)
(-0.000906762,0.000924254)
