(-0.0205223,-0.0113382)
(0.0127458,-0.0127105)
(0.0087292,0.011856)
(0.00421841,-0.00806768)
(-0.0109026,0.0125995)
(0.00997745,0.000733678)
(0.00387548,-0.00981476)
(0.0192174,-0.0198589)
(0.00147383,-0.0218341)
(-0.00821877,-0.0084571)
(0.00486489,-0.0200921)
(-5.96149e-05,0.0129234)
(-0.0248319,0.0131324)
(0.0010682,0.00212978)
(-0.0204995,-0.000984741)
(0.015605,-0.00163212)
(-0.0241691,-0.0260511)
(0.0123592,-0.0102889)
(0.0110345,-0.0190927)
(-0.0136965,0.0122312)
(0.00526917,0.00104477)
(-0.0241835,0.00290591)
(0.0167151,-0.0153894)
(0.00139523,0.00270736)
(0.0126278,-0.0135914)
(-0.01215,-0.00447017)
(-0.00675524,-0.0125535)
(0.00809461,-0.00908319)
(0.0128887,0.00277019)
(0.025452,-0.0134878)
(0.010131,-0.0131212)
(0.0188046,0.0136648)
(0.0136689,-0.00575286)
(0.00271404,-0.00674065)
(-0.0141404,0.0325118)
(-0.0100781,-0.0166238)
(0.00159305,-0.00323186)
(-0.0160262,-0.00502925)
(0.00208655,-0.0122825)
(-0.00860852,-0.0136301)
(0.00378042,-0.00861647)
(0.00419902,0.0144254)
(0.010343,0.000795456)
(-0.0102858,-0.00496889)
(-0.0190091,-0.012014)
(-0.0021411,0.00234572)
(-0.00792695,0.00593966)
(-0.00840993,-0.00123927)
(0.00837621,-0.00762353)
(-0.0122545,-0.0110566)
(-0.00884656,-0.00931562)
(-0.0191309,0.0100945)
(-0.0248505,-0.00568949)
(0.0106149,-0.00981275)
(-0.0142291,-0.0155161)
(0.0186026,0.0239812)
(0.0156731,-0.0217708)
(-0.0136329,-0.0196474)
(0.0020047,0.0200841)
(-0.00408916,-0.0243713)
(0.00540777,0.00015352)
(-0.0268038,-0.0024511)
(-0.00643253,0.0166045)
(-0.00506787,0.00236653)
(0.0148343,-0.00169096)
(-0.0174342,-0.00268263)
(-0.00495512,-0.0102771)
(-0.0166692,-0.032731)
(0.0113145,-0.00318067)
(0.00509556,-0.00470993)
(-0.000205833,0.018668)
(0.00320888,-0.00195506)
(-0.0061277,-0.00141082)
(-0.00925532,0.00813854)
(-0.0109926,0.0227167)
(0.0277139,-0.00885381)
(-0.022902,0.0125921)
(-0.00669913,-0.00743621)
(6.09633e-05,0.010619)
(-0.0143331,-0.00449666)
(0.0100377,0.0113911)
(0.00375391,0.009853)
(0.0212549,0.0171446)
(-0.00650162,-0.0107121)
(-0.0127118,0.022656)
(0.00333692,-0.0107723)
(-0.00295703,0.00882628)
(0.0031569,0.0144939)
(-0.00389983,-0.0225451)
(0.00686877,-0.0135845)
(-0.000299458,-0.00981948)
(0.0149465,0.0154311)
(-0.00255441,0.0126143)
(0.0103426,-0.014736)
(-0.0105597,-0.00500483)
(0.0140382,0.00631534)
(-0.0138467,0.0228238)
(0.00950619,0.00817872)
(-0.0180415,-0.0052047)
(0.00430578,-0.0116636)
(-0.0159421,-0.0112612)
(0.0240123,-0.0188999)
(-0.00380019,0.0199768)
(-0.0027174,0.000918589)
(0.00411061,-0.00700768)
(0.00750885,-0.00886144)
(0.00896734,-0.0127101)
(-0.00811545,0.0183725)
(0.0118886,0.00428623)
(0.0150583,-0.0378097)
(-0.00260183,-0.00227677)
(0.00543083,-0.0117219)
(0.00992121,0.00223135)
(-0.00385555,0.0165455)
(0.0238329,-0.0203794)
(0.022592,0.00679702)
(-0.0243269,0.00359554)
(0.011478,-0.0158292)
(0.0130231,0.00709168)
(-0.0217046,-0.0100709)
(0.00838206,0.0012974)
(0.00624522,-0.00567946)
(-0.00710727,0.00485502)
(-0.018067,-0.0121455)
(-0.0116182,-0.0279943)
(-0.00790092,0.000127026)
(-0.015841,0.00147248)
(0.027651,-0.00293711)
(0.00843613,0.0265362)
(-0.0137868,0.0112563)
(0.0121461,0.000191799)
(-0.0110561,0.0125294)
(-0.0253418,0.0212976)
(-0.00128566,-0.0221948)
(0.0150129,-0.0291691)
(0.0140761,-0.0171034)
(0.0188201,-0.00974679)
(-0.0185484,-0.00285684)
(0.0149667,-0.0193927)
(0.00733745,-0.0187848)
(-0.0128835,-0.00288565)
(0.0149139,0.0168552)
