(-0.00206851,-0.00289695)
(-0.00124863,-0.00994947)
(-0.000391261,-0.0047976)
(0.00111914,-0.00958658)
(-0.00133327,-0.00529431)
(0.00153333,-0.00589815)
(-0.00252198,-0.00390951)
(0.00823797,-0.000480103)
(-0.00322379,-0.000546928)
(0.00900903,0.000224798)
(0.0060113,-0.000261716)
(0.00257,0.000368925)
(0.00232855,-0.00177029)
(-0.00483861,0.000776497)
(0.00234685,0.000888261)
(-0.00957155,-0.00709152)
(-0.00463876,0.00675797)
(-0.00414734,0.00140001)
(-0.00666337,0.00138933)
(-0.000683388,-0.0033218)
(0.00835381,-0.00108356)
(0.00188124,-0.0121819)
(0.0031483,-0.00678857)
(-0.00417607,-0.0181976)
(0.00274997,-0.00276386)
(0.00770268,-0.00819126)
(0.00607604,-0.00419592)
(0.00992595,-0.00198205)
(0.00650259,0.00163933)
(0.0118241,0.00430602)
(0.00446181,-0.00133062)
(-0.00271222,-0.00161175)
(0.00857643,-0.00351437)
(-0.0133449,-0.00504524)
(0.00364734,-0.00156042)
(-0.0190317,-0.00838874)
(-0.0015395,0.0104942)
(-0.00851385,-0.0074592)
(-0.00276729,0.00401494)
(-0.00677932,-0.00357979)
(0.00655,0.000267912)
(0.00419097,-0.0135287)
(0.00519131,0.00264699)
(0.0035083,-0.00821868)
(0.00472603,-0.00246346)
(0.00631013,-0.00508774)
(0.0020303,-0.000856621)
(0.0136551,0.00323623)
(-0.00243063,0.000332933)
(0.00883194,-0.000284665)
(-0.00169253,-0.00518693)
(-0.00471943,-0.0054797)
(0.00732878,-0.00361323)
(-0.021192,-0.011075)
(0.00193261,-0.0014139)
(-0.0214642,-0.00771889)
(0.00106517,-0.00339291)
(-0.0196591,-0.00651444)
(0.00266119,0.000759051)
(-0.00879324,-0.0045093)
(0.00742851,0.00401342)
(0.00611802,-0.00675027)
(0.011279,0.00628124)
(0.00907579,-0.00400626)
(0.00652084,0.00153274)
(0.0119493,0.00696066)
(-0.000498594,0.00244938)
(0.0116915,0.00646616)
(-0.00567175,0.00335327)
(0.00500485,0.0076282)
(-0.00828477,-0.00242786)
(-0.00643785,-0.00900311)
(-0.00938596,-0.014766)
(-0.0151473,-0.0156286)
(-0.00100989,-0.00415032)
(-0.0192934,-0.0149173)
(0.0104775,-0.00667579)
(-0.0136338,-0.00608455)
(0.00654409,-0.00322982)
(-0.0130603,-0.00525283)
(0.00558639,0.00299884)
(0.00435197,-0.00446308)
(0.0092568,0.0123499)
(0.00480936,-0.00113901)
(0.00286469,0.00660975)
(0.0128297,0.00611585)
(-0.0032066,0.00252811)
(0.0161459,0.0121589)
(-0.00798133,0.00444196)
(0.00404941,0.00838456)
(-0.0136797,-0.00510531)
(-0.00649264,0.000110816)
(-0.0133193,-0.00904761)
(-0.00759777,-0.0105613)
(-0.0101259,-0.0111826)
(-0.0151299,-0.0121188)
(0.0010168,-0.0068144)
(-0.0159672,-0.00946185)
(0.00640651,-0.00695031)
(-0.0105502,-0.00952721)
(0.00557327,0.00581408)
(-0.00402166,-0.00730792)
(0.0105369,0.00812083)
(0.000995747,0.000824803)
(0.00867647,0.00164679)
(0.00472452,0.0097668)
(-0.00247961,0.000297826)
(0.0074734,0.0123936)
(-0.0122412,-0.000180803)
(0.00598226,0.0157934)
(-0.0140468,-0.00311447)
(0.00116953,0.00338914)
(-0.0165117,-0.00510788)
(-0.00546469,-0.00398739)
(-0.0123161,0.00471808)
(-0.00434186,-0.0088092)
(0.000929309,-0.00451187)
(-0.0132912,-0.00345229)
(-0.000140327,-0.00732378)
(-0.00689879,-0.00789589)
(0.00751141,-0.00198504)
(-0.00293509,-0.00523841)
