(-4.68779e-14,2.00298e-14)
(-1.00878e-14,-1.88801e-14)
(-9.76024e-14,4.03759e-14)
(-2.03648e-14,-3.87316e-14)
(-1.54219e-13,6.32152e-14)
(-3.19326e-14,-6.16716e-14)
(-2.19041e-13,8.86333e-14)
(-4.50033e-14,-8.82528e-14)
(-2.96319e-13,1.17474e-13)
(-6.00461e-14,-1.19189e-13)
(-3.89302e-13,1.51618e-13)
(-7.78864e-14,-1.57969e-13)
(-5.0268e-13,1.91384e-13)
(-9.87485e-14,-2.0562e-13)
(-6.41598e-13,2.37529e-13)
(-1.23566e-13,-2.63402e-13)
(-8.09784e-13,2.92133e-13)
(-1.53178e-13,-3.34605e-13)
(-1.01314e-12,3.55378e-13)
(-1.88171e-13,-4.21852e-13)
(-1.25823e-12,4.27627e-13)
(-2.28949e-13,-5.274e-13)
(-1.55068e-12,5.10869e-13)
(-2.76336e-13,-6.54742e-13)
(-1.89737e-12,6.04125e-13)
(-3.30651e-13,-8.06491e-13)
(-2.30409e-12,7.08252e-13)
(-3.92796e-13,-9.85963e-13)
(-2.7774e-12,8.22782e-13)
(-4.62406e-13,-1.19738e-12)
(-3.32267e-12,9.46656e-13)
(-5.39359e-13,-1.44266e-12)
(-3.94362e-12,1.07856e-12)
(-6.24223e-13,-1.72482e-12)
(-4.64378e-12,1.21634e-12)
(-7.15209e-13,-2.04572e-12)
(-5.4228e-12,1.35706e-12)
(-8.12753e-13,-2.40635e-12)
(-6.27988e-12,1.49723e-12)
(-9.14472e-13,-2.80711e-12)
(-7.21019e-12,1.63296e-12)
(-1.01904e-12,-3.24638e-12)
(-8.20641e-12,1.75933e-12)
(-1.12457e-12,-3.72242e-12)
(-9.25753e-12,1.87148e-12)
(-1.22776e-12,-4.23007e-12)
(-1.03494e-11,1.96431e-12)
(-1.32718e-12,-4.76409e-12)
(-1.14646e-11,2.03251e-12)
(-1.41848e-12,-5.31676e-12)
(-1.25815e-11,2.07162e-12)
(-1.49983e-12,-5.87818e-12)
(-1.36777e-11,2.07699e-12)
(-1.56752e-12,-6.43867e-12)
(-1.47271e-11,2.04572e-12)
(-1.61961e-12,-6.98453e-12)
(-1.5704e-11,1.97556e-12)
(-1.6532e-12,-7.50453e-12)
(-1.65818e-11,1.86613e-12)
(-1.66696e-12,-7.98413e-12)
(-1.73359e-11,1.71833e-12)
(-1.65909e-12,-8.41108e-12)
(-1.79438e-11,1.53488e-12)
(-1.62988e-12,-8.77279e-12)
(-1.8387e-11,1.32001e-12)
(-1.57935e-12,-9.0587e-12)
(-1.86512e-11,1.07946e-12)
(-1.50897e-12,-9.25984e-12)
(-1.87281e-11,8.20179e-13)
(-1.4205e-12,-9.37027e-12)
(-1.86149e-11,5.49785e-13)
(-1.31692e-12,-9.38566e-12)
(-1.83151e-11,2.76807e-13)
(-1.20071e-12,-9.30698e-12)
(-1.78381e-11,9.01339e-15)
(-1.07607e-12,-9.13543e-12)
(-1.71983e-11,-2.45489e-13)
(-9.46055e-13,-8.87723e-12)
(-1.64153e-11,-4.80062e-13)
(-8.14856e-13,-8.5401e-12)
(-1.5512e-11,-6.88654e-13)
(-6.85719e-13,-8.13409e-12)
(-1.45135e-11,-8.67024e-13)
(-5.61779e-13,-7.67123e-12)
(-1.34466e-11,-1.01227e-12)
(-4.45677e-13,-7.16418e-12)
(-1.23377e-11,-1.12289e-12)
(-3.39245e-13,-6.62605e-12)
(-1.1212e-11,-1.19895e-12)
(-2.44401e-13,-6.07024e-12)
(-1.00932e-11,-1.24211e-12)
(-1.61565e-13,-5.50871e-12)
(-9.00128e-12,-1.25479e-12)
(-9.16552e-14,-4.95273e-12)
(-7.95439e-12,-1.24061e-12)
(-3.37419e-14,-4.4126e-12)
(-6.96575e-12,-1.20323e-12)
(1.20353e-14,-3.89576e-12)
(-6.04601e-12,-1.14713e-12)
(4.72484e-14,-3.40953e-12)
(-5.20196e-12,-1.07667e-12)
(7.27692e-14,-2.95781e-12)
(-4.43741e-12,-9.95938e-13)
(8.97131e-14,-2.54424e-12)
(-3.75373e-12,-9.0871e-13)
(9.995e-14,-2.17038e-12)
(-3.14915e-12,-8.18754e-13)
(1.03832e-13,-1.83606e-12)
(-2.62114e-12,-7.29065e-13)
(1.0359e-13,-1.54108e-12)
(-2.16431e-12,-6.41782e-13)
(9.94656e-14,-1.28326e-12)
(-1.77357e-12,-5.59282e-13)
(9.32607e-14,-1.06061e-12)
(-1.4428e-12,-4.82068e-13)
(8.57195e-14,-8.69828e-13)
(-1.16464e-12,-4.11388e-13)
(7.67292e-14,-7.08197e-13)
(-9.33674e-13,-3.47712e-13)
(6.81251e-14,-5.72694e-13)
(-7.42982e-13,-2.9077e-13)
(5.92988e-14,-4.59364e-13)
(-5.86609e-13,-2.40852e-13)
(5.07021e-14,-3.66053e-13)
(-4.59536e-13,-1.97311e-13)
(4.30622e-14,-2.89177e-13)
(-3.56126e-13,-1.5968e-13)
(3.54787e-14,-2.25948e-13)
(-2.7266e-13,-1.27411e-13)
(2.89053e-14,-1.74754e-13)
(-2.0549e-13,-9.94097e-14)
(2.33613e-14,-1.32215e-13)
(-1.50476e-13,-7.51562e-14)
(1.84924e-14,-9.70568e-14)
(-1.04768e-13,-5.33483e-14)
(1.2935e-14,-6.87013e-14)
(-6.62161e-14,-3.41948e-14)
(7.97106e-15,-4.34093e-14)
(-3.22606e-14,-1.71724e-14)
(4.16824e-15,-2.06123e-14)
