(4.78065e-05,8.42587e-05)
(-3.57152e-05,6.06131e-05)
(0.000215053,0.000235426)
(0.000162975,0.000522823)
(0.000587275,0.000510642)
(0.000736361,0.00159503)
(0.0011799,0.000901557)
(0.00168683,0.0032592)
(0.00187907,0.00136272)
(0.00284462,0.00522002)
(0.00248765,0.00175961)
(0.00388537,0.00695452)
(0.00282569,0.00195063)
(0.00449929,0.00791307)
(0.00274321,0.0018634)
(0.0044106,0.00768249)
(0.00218636,0.00146397)
(0.00353279,0.00610824)
(0.0012161,0.000809755)
(0.00196559,0.00338481)
(3.19495e-05,-0.000266776)
(-0.000206968,1.61594e-07)
(0.000322889,-0.00033489)
(6.28537e-05,0.000758102)
(0.00102798,-0.000100951)
(0.00108594,0.00270913)
(0.00212937,0.00044879)
(0.00285288,0.00582612)
(0.00342303,0.00121313)
(0.00502395,0.00954227)
(0.00458657,0.00194452)
(0.00702789,0.0128583)
(0.00524472,0.00244206)
(0.00822803,0.0147502)
(0.00512037,0.00248979)
(0.00813104,0.0143793)
(0.00408365,0.0020409)
(0.00653685,0.0114722)
(0.00227228,0.00114781)
(0.0036461,0.00636425)
(-4.98449e-05,-0.00126264)
(-0.000570748,-0.000277527)
(0.000252192,-0.00217656)
(-0.000441759,0.000489692)
(0.00115915,-0.00251731)
(0.000782059,0.00299253)
(0.00263952,-0.00223462)
(0.00310605,0.00719283)
(0.00441424,-0.0014411)
(0.00606286,0.0122805)
(0.00602808,-0.000398068)
(0.00887067,0.01693)
(0.00697799,0.000542861)
(0.0106168,0.019648)
(0.00685172,0.00110788)
(0.0106341,0.0193028)
(0.00549019,0.00115759)
(0.00861363,0.0154642)
(0.00305994,0.000723598)
(0.00482524,0.00860227)
(-0.000238046,-0.00288766)
(-0.00110384,-0.000802871)
(-2.2562e-05,-0.00525288)
(-0.00134962,-0.000301214)
(0.000940459,-0.00670924)
(-0.00019293,0.00236146)
(0.00263786,-0.00712334)
(0.00238131,0.00715775)
(0.00472697,-0.00655264)
(0.00583108,0.0131567)
(0.00667445,-0.00531032)
(0.00919181,0.0187484)
(0.00785818,-0.00378356)
(0.011432,0.022152)
(0.00779351,-0.00234851)
(0.0116673,0.0219946)
(0.00628115,-0.00124262)
(0.00955936,0.0177306)
(0.00350537,-0.000497314)
(0.00538008,0.00990016)
(-0.000474704,-0.00483936)
(-0.00173332,-0.00147294)
(-0.000431147,-0.00896993)
(-0.00247863,-0.00144193)
(0.000457647,-0.0118682)
(-0.00161365,0.00101949)
(0.0021854,-0.0132416)
(0.000905337,0.00593173)
(0.00440727,-0.0131279)
(0.00450172,0.0122986)
(0.00652758,-0.0117722)
(0.00817957,0.0183805)
(0.00787551,-0.00962791)
(0.0107541,0.022257)
(0.0079164,-0.00713327)
(0.011305,0.0223987)
(0.00642509,-0.0046177)
(0.00939711,0.0182011)
(0.00360185,-0.00224831)
(0.00533176,0.0101992)
(-0.00069485,-0.0066148)
(-0.00228174,-0.00207525)
(-0.000851985,-0.0123782)
(-0.00353103,-0.0025985)
(-0.000134793,-0.016626)
(-0.00307857,-0.000585437)
(0.00147354,-0.0189881)
(-0.000857916,0.00400343)
(0.00364147,-0.0193714)
(0.00260274,0.0102013)
(0.00575749,-0.0180211)
(0.00627311,0.0162875)
(0.00717338,-0.0153703)
(0.0090139,0.0203332)
(0.00732006,-0.0119037)
(0.00984796,0.0208024)
(0.0059965,-0.00803002)
(0.00836186,0.0170537)
(0.00337454,-0.00402691)
(0.00479095,0.00960184)
(-0.000833509,-0.00764162)
(-0.00257673,-0.00244453)
(-0.00115357,-0.0143775)
(-0.00415727,-0.00340711)
(-0.000642794,-0.0194871)
(-0.00411404,-0.00195113)
(0.000733225,-0.022508)
(-0.00232984,0.00198856)
(0.00266559,-0.0233092)
(0.000712967,0.0075328)
(0.00461739,-0.0220769)
(0.00409947,0.0131187)
(0.0059646,-0.0191945)
