(6.30575e-06,8.88982e-06)
(7.23249e-06,4.68901e-06)
(-0.000118992,0.000178635)
(-3.37458e-05,0.000348025)
(-0.0004506,0.000608824)
(-0.000154769,0.00122685)
(-0.000974959,0.00128725)
(-0.000349345,0.00262104)
(-0.00159423,0.00209386)
(-0.000578353,0.00427372)
(-0.00215267,0.00281692)
(-0.000788025,0.00575407)
(-0.00247125,0.00322254)
(-0.000907238,0.00659082)
(-0.00241177,0.00313887)
(-0.000888044,0.00642512)
(-0.00192451,0.00250127)
(-0.000709727,0.00512374)
(-0.00106787,0.00138858)
(-0.000394549,0.00284423)
(-0.000185221,0.00012585)
(0.000262773,-0.000340105)
(-0.000599024,0.000557484)
(0.000414666,-8.05033e-06)
(-0.00137576,0.00147061)
(0.00037734,0.0014059)
(-0.00248808,0.0028395)
(0.000142986,0.00388647)
(-0.0037393,0.00442093)
(-0.000229072,0.00695643)
(-0.00481414,0.00580231)
(-0.000630874,0.00979398)
(-0.00537035,0.00655227)
(-0.000932851,0.0115045)
(-0.00514954,0.00632811)
(-0.00103189,0.0113792)
(-0.00406746,0.00502037)
(-0.000881251,0.00915498)
(-0.00224539,0.00277855)
(-0.000506604,0.00510473)
(-0.000681711,0.000424769)
(0.000919338,-0.00125116)
(-0.00165266,0.00125792)
(0.00163854,-0.00150868)
(-0.0030619,0.0027274)
(0.00200879,-0.000127765)
(-0.00484947,0.00477758)
(0.00198401,0.00291434)
(-0.00672205,0.00705501)
(0.00161945,0.00697872)
(-0.00822593,0.00899157)
(0.00106022,0.0109478)
(-0.00888312,0.0099673)
(0.000478032,0.0135593)
(-0.00834352,0.00952102)
(3.94299e-05,0.0138125)
(-0.00650478,0.00750127)
(-0.000172008,0.011299)
(-0.00356598,0.00413677)
(-0.000155222,0.00635571)
(-0.00148062,0.000900034)
(0.00196117,-0.00271524)
(-0.00325315,0.00225726)
(0.00360898,-0.00413329)
(-0.00545198,0.00432199)
(0.00470819,-0.00339295)
(-0.00796198,0.00699968)
(0.00514599,-0.000393048)
(-0.0104028,0.00985257)
(0.00495316,0.00415581)
(-0.012213,0.0121805)
(0.00427566,0.0089334)
(-0.0128182,0.0132463)
(0.00333587,0.0124191)
(-0.0118098,0.0124993)
(0.00233843,0.0133858)
(-0.00909444,0.00977228)
(0.00143248,0.0112831)
(-0.00495261,0.00536833)
(0.000666558,0.00644444)
(-0.00242922,0.00146164)
(0.00319029,-0.00445822)
(-0.00510807,0.00338184)
(0.00595908,-0.00737613)
(-0.00812559,0.00599272)
(0.00796598,-0.00771486)
(-0.011304,0.00917118)
(0.00902263,-0.00526804)
(-0.0141928,0.0124072)
(0.00911285,-0.000743726)
(-0.0161624,0.0149416)
(0.00837996,0.00445283)
(-0.0165887,0.0159644)
(0.00705365,0.00867526)
(-0.0150456,0.01489)
(0.00539122,0.010545)
(-0.0114671,0.0115585)
(0.00359338,0.00940328)
(-0.00620807,0.00632229)
(0.00178549,0.00551356)
(-0.00328133,0.00196249)
(0.00429411,-0.00602095)
(-0.00674306,0.00434266)
(0.00807724,-0.0103752)
(-0.0104117,0.00733769)
(0.0109291,-0.0119051)
(-0.014057,0.0107859)
(0.0125894,-0.0103109)
(-0.0171862,0.0141661)
(0.0129984,-0.00623243)
(-0.0191576,0.0167001)
(0.0122642,-0.00103455)
(-0.0193405,0.0175807)
(0.0106258,0.00363135)
(-0.0173351,0.0162344)
(0.00835676,0.00635555)
(-0.0131056,0.0125207)
(0.00571599,0.00640448)
(-0.0070629,0.00682404)
(0.00289134,0.00395104)
(-0.00376684,0.00224581)
(0.00491989,-0.00691279)
(-0.00763815,0.00483873)
(0.00929406,-0.0121801)
(-0.0115842,0.00792622)
(0.0126582,-0.0146356)
(-0.0153437,0.0113374)
(0.0147182,-0.013921)
(-0.018435,0.0145696)
(0.0153712,-0.0105655)
(-0.0202462,0.0168964)
(0.0146989,-0.00579141)
(-0.0202028,0.0175813)
(0.0129141,-0.00111123)
(-0.0179487,0.0161046)
(0.0102971,0.00214466)
(-0.0134898,0.0123536)
(0.00712531,0.00324124)
(-0.00724448,0.0067126)
(0.00363299,0.00225339)
(-0.00367683,0.00218901)
(0.00479893,-0.00674708)
(-0.00739742,0.00463855)
(0.0090839,-0.0120444)
(-0.0110932,0.00744816)
(0.0124234,-0.0148489)
(-0.0145162,0.0104563)
(0.014523,-0.0148041)
(-0.0172409,0.0132335)
(0.0152686,-0.0123024)
(-0.0187455,0.0151687)
(0.0147099,-0.0083348)
(-0.0185548,0.0156458)
(0.0130243,-0.00416016)
(-0.0163842,0.0142427)
(0.0104631,-0.000908894)
(-0.0122603,0.0108808)
(0.00728474,0.000768011)
(-0.00656793,0.00589886)
(0.00373053,0.000869751)
(-0.00293554,0.00174527)
(0.00382748,-0.00538506)
(-0.00587627,0.00366123)
(0.00725729,-0.00968726)
(-0.00875452,0.00580881)
(0.00994833,-0.0121203)
(-0.0113693,0.00805952)
(0.0116673,-0.0123932)
(-0.0134044,0.010097)
(0.012313,-0.0107626)
(-0.0144827,0.0114808)
(0.0119133,-0.00792403)
(-0.0142594,0.0117713)
(0.0105955,-0.00477892)
(-0.0125413,0.0106695)
(0.008546,-0.00214784)
(-0.00935931,0.00812825)
(0.00597168,-0.000520894)
(-0.00500523,0.00440079)
(0.00306501,6.40903e-05)
(-0.00163049,0.000968573)
(0.0021255,-0.00299109)
(-0.00325507,0.00202157)
(0.00403264,-0.00540157)
(-0.00483217,0.00318637)
(0.00553512,-0.00681041)
(-0.00624947,0.0043904)
(0.00650225,-0.00705362)
(-0.00733971,0.00546964)
(0.0068763,-0.00625693)
(-0.00790144,0.0061916)
(0.00666856,-0.00477776)
(-0.0077572,0.00632544)
(0.00594395,-0.00308664)
(-0.00680741,0.00571862)
(0.00480441,-0.00161351)
(-0.00507124,0.00434926)
(0.00336261,-0.000624659)
(-0.00270902,0.00235155)
(0.00172805,-0.000150842)
(0.00032754,-0.000262005)
(-0.000191428,2.86847e-05)
(0.000384323,-0.000192739)
(-0.000459703,0.000699809)
(-3.39969e-06,0.0004209)
(-0.000845671,0.0023984)
(-0.000835253,0.00157334)
(-0.00132912,0.00508439)
(-0.0019392,0.00304117)
(-0.00183081,0.00825788)
(-0.00301385,0.00442411)
(-0.00223251,0.0110969)
(-0.00371523,0.00528383)
(-0.00240535,0.0127012)
(-0.00377496,0.00527414)
(-0.0022549,0.0123732)
(-0.00308194,0.00426515)
(-0.00175638,0.00986601)
(-0.0017322,0.00238529)
(-0.000962979,0.00547608)
(0.000259696,-0.000293228)
(0.00011344,-0.000618211)
(2.81398e-05,4.53692e-05)
(4.07498e-05,4.39608e-05)
(-0.000995327,0.00138912)
(-0.000330353,0.00278503)
(-0.00279538,0.00372604)
(-0.000994532,0.00756216)
(-0.00502406,0.00659991)
(-0.00182362,0.013457)
(-0.00708532,0.0092562)
(-0.00259299,0.0189064)
(-0.00832798,0.0108434)
(-0.00306234,0.0221769)
(-0.00823934,0.0107081)
(-0.00303709,0.0219227)
(-0.00662968,0.00860712)
(-0.00244801,0.0176297)
(-0.00369619,0.00479762)
(-0.00136643,0.00982997)
(-0.000454597,7.13632e-05)
(0.00121673,-0.00236172)
(-0.00152937,0.000982044)
(0.00208824,-0.00281125)
(-0.00358181,0.00323127)
(0.00238088,-0.000125952)
(-0.00654338,0.00675451)
(0.00203057,0.00573459)
(-0.00989159,0.0109138)
(0.00117673,0.0135493)
(-0.0127745,0.0146244)
(9.88754e-05,0.0211652)
(-0.0142795,0.01671)
(-0.000857652,0.026163)
(-0.0137124,0.0162616)
(-0.00140219,0.0266266)
(-0.010839,0.0129562)
(-0.0013865,0.0217701)
(-0.00598787,0.00718957)
(-0.000849985,0.0122443)
(-0.00181182,0.000831336)
(0.00309967,-0.00516228)
(-0.00426602,0.00260836)
(0.00565682,-0.00783071)
(-0.00770037,0.00588024)
(0.00726088,-0.00636682)
(-0.0119548,0.0105295)
(0.0077379,-0.000579227)
(-0.0163416,0.0157413)
(0.00717522,0.00816701)
(-0.0198143,0.0202109)
(0.0058813,0.0173314)
(-0.0212688,0.0225115)
(0.00426188,0.0240086)
(-0.0198986,0.0215683)
(0.00271261,0.0258339)
(-0.0154738,0.0170244)
(0.00147741,0.0217593)
(-0.00847227,0.00939864)
(0.000616565,0.0124218)
(-0.00354215,0.00182637)
(0.00540646,-0.00849641)
(-0.0076523,0.00460936)
(0.0100569,-0.0140425)
(-0.0125862,0.00887442)
(0.0133567,-0.0146451)
(-0.0180741,0.0144351)
(0.0149878,-0.00991505)
(-0.0232944,0.0203697)
(0.0149599,-0.00121912)
(-0.0270748,0.0252306)
(0.0135494,0.00875448)
(-0.0282099,0.0274723)
(0.0112131,0.0168396)
(-0.0258638,0.0259456)
(0.00841221,0.0203986)
(-0.019852,0.0202999)
(0.00551491,0.0181595)
(-0.0107911,0.0111529)
(0.00270594,0.0106417)
(-0.00517577,0.00278827)
(0.0075249,-0.0114939)
(-0.0107895,0.00645529)
(0.0141252,-0.0197943)
(-0.0169747,0.0114522)
(0.0190426,-0.022685)
(-0.0233528,0.0175371)
(0.0218367,-0.0195929)
(-0.0290411,0.0237442)
(0.022413,-0.0117496)
(-0.0328204,0.0286059)
(0.021008,-0.00177745)
(-0.0334932,0.0305753)
(0.0180639,0.00716094)
(-0.030253,0.0285264)
(0.0141064,0.0123561)
(-0.0229948,0.022147)
(0.0095867,0.0124057)
(-0.0124299,0.0121164)
(0.00482845,0.00764267)
(-0.0061988,0.00340959)
(0.00878571,-0.0132078)
(-0.0126823,0.0075577)
(0.0165683,-0.0232632)
(-0.0194664,0.0127946)
(0.0225195,-0.0279357)
(-0.0261182,0.0188495)
(0.0261087,-0.0265375)
(-0.0317553,0.0247973)
(0.0271745,-0.0200836)
(-0.0352305,0.0292651)
(0.0258807,-0.0109197)
(-0.0354385,0.030836)
(0.0226449,-0.00195282)
(-0.0316767,0.028491)
(0.0179843,0.00426292)
(-0.0239048,0.0219817)
(0.0124018,0.00632598)
(-0.012869,0.0119834)
(0.00630964,0.00438054)
(-0.00619949,0.00345221)
(0.00866187,-0.0128986)
(-0.0125523,0.00746495)
(0.0163816,-0.0230217)
(-0.0189908,0.0122873)
(0.0223672,-0.0283715)
(-0.0250918,0.0176543)
(0.0260968,-0.0282602)
(-0.0300756,0.0227714)
(0.0273676,-0.0234475)
(-0.032964,0.0264838)
(0.026295,-0.0158331)
(-0.0328405,0.0276134)
(0.0232183,-0.00783781)
(-0.0291414,0.0253284)
(0.0186006,-0.00162284)
(-0.0218827,0.0194485)
(0.0129229,0.00156223)
(-0.0117457,0.0105751)
(0.00660727,0.00171366)
(-0.00501918,0.0028128)
(0.00695536,-0.0102995)
(-0.0101005,0.00600027)
(0.0131749,-0.0185245)
(-0.0151541,0.00971264)
(0.0180388,-0.0231691)
(-0.0198397,0.0137397)
(0.0211201,-0.0236764)
(-0.0235732,0.0174976)
(0.0222473,-0.0205367)
(-0.0256391,0.0201543)
(0.0214791,-0.0150917)
(-0.0253859,0.0208654)
(0.0190613,-0.00906652)
(-0.0224218,0.0190432)
(0.0153429,-0.0040341)
(-0.0167818,0.0145748)
(0.010701,-0.000937769)
(-0.00899109,0.00791067)
(0.00548608,0.000154496)
(-0.00280784,0.00157944)
(0.00387531,-0.00572113)
(-0.00563379,0.00334489)
(0.00734733,-0.0103324)
(-0.00841539,0.00536583)
(0.0100724,-0.0130237)
(-0.0109627,0.00752644)
(0.0118168,-0.0134807)
(-0.0129632,0.00951799)
(0.0124754,-0.0119467)
(-0.0140418,0.0109032)
(0.0120755,-0.00910827)
(-0.0138548,0.0112408)
(0.0107438,-0.00586776)
(-0.0122051,0.0102278)
(0.00866745,-0.00305097)
(-0.00911883,0.00781285)
(0.00605823,-0.00116807)
(-0.00487984,0.00423579)
(0.0031098,-0.000274224)
(0.00116168,-0.000983644)
(-0.000719844,8.1835e-05)
(0.00188552,-0.00144745)
(-0.00151021,0.00105188)
(0.00188588,-0.0010581)
(-0.0023922,0.00345496)
(0.0011068,0.000218028)
(-0.00331325,0.00722763)
(-0.000238149,0.00209073)
(-0.00414665,0.0116743)
(-0.00173779,0.00402543)
(-0.00470835,0.0156425)
(-0.00292094,0.0054009)
(-0.00482241,0.0178734)
(-0.00338855,0.00572377)
(-0.00436672,0.0173987)
(-0.00295927,0.00478375)
(-0.00332445,0.0138646)
(-0.00171796,0.00272049)
(-0.00179921,0.00769382)
(0.00171267,-0.0015862)
(-0.000707761,-0.000794439)
(0.00262706,-0.0021973)
(-0.00160555,0.000199527)
(0.0022276,-0.00121637)
(-0.00278607,0.0040842)
(0.000451094,0.00139987)
(-0.00418941,0.0108024)
(-0.00227728,0.00508469)
(-0.00559301,0.0190629)
(-0.00515846,0.00879374)
(-0.00667177,0.0266771)
(-0.00727875,0.0113493)
(-0.00708137,0.0312304)
(-0.00789596,0.0118055)
(-0.00657368,0.0308384)
(-0.00667674,0.00976712)
(-0.00508799,0.0247846)
(-0.00381826,0.00552762)
(-0.00277847,0.0138152)
(0.00125018,-0.00154405)
(0.000490476,-0.00320593)
(0.00148037,-0.00178546)
(0.000599093,-0.00374042)
(5.18541e-05,9.74276e-05)
(7.98944e-05,9.07959e-05)
(-0.00305685,0.00412513)
(-0.00107163,0.00833768)
(-0.00719325,0.00946498)
(-0.00261226,0.0192884)
(-0.0112232,0.0146526)
(-0.00411708,0.0299315)
(-0.0138645,0.0180337)
(-0.00511132,0.0368947)
(-0.0141056,0.0183083)
(-0.00521206,0.0374908)
(-0.0115295,0.0149481)
(-0.00426622,0.0306272)
(-0.00648254,0.00840115)
(-0.00240145,0.0172192)
(-0.000265794,-0.000819704)
(0.00287952,-0.00709919)
(-0.001608,-0.000157839)
(0.00511484,-0.010718)
(-0.00467674,0.0029024)
(0.00624278,-0.00857926)
(-0.0093808,0.0083168)
(0.00611032,-0.000422441)
(-0.0148635,0.0150407)
(0.00491133,0.011834)
(-0.0197163,0.0212816)
(0.00309842,0.0246479)
(-0.0223943,0.0250598)
(0.00125095,0.0339503)
(-0.0217212,0.0248259)
(-0.000122463,0.0364377)
(-0.0172716,0.01999)
(-0.000735548,0.0306504)
(-0.00957255,0.0111543)
(-0.00059891,0.0174878)
(-0.00247992,0.000394933)
(0.00597639,-0.0117471)
(-0.00595684,0.00230284)
(0.0110215,-0.0193785)
(-0.0109708,0.00661592)
(0.0144196,-0.0201191)
(-0.0172866,0.013214)
(0.015834,-0.0134392)
(-0.0238799,0.020893)
(0.0153396,-0.00124395)
(-0.0291593,0.0276864)
(0.013372,0.0126987)
(-0.0314509,0.0314322)
(0.0105513,0.0239643)
(-0.0295198,0.0304777)
(0.00750257,0.028867)
(-0.0230039,0.0242327)
(0.00466117,0.0256375)
(-0.0126118,0.0134317)
(0.00219421,0.015008)
(-0.00476438,0.00174048)
(0.00893823,-0.0159382)
(-0.010342,0.00488078)
(0.0167065,-0.0274184)
(-0.0170981,0.01022)
(0.0223721,-0.0313577)
(-0.0246674,0.0175469)
(0.0254075,-0.0269627)
(-0.0319104,0.0256107)
(0.0257615,-0.0159622)
(-0.0371912,0.0324057)
(0.023792,-0.00202215)
(-0.0388324,0.0357728)
(0.0201308,0.0104359)
(-0.0356542,0.0340868)
(0.0154607,0.0176266)
(-0.0273955,0.0268179)
(0.0103534,0.0175952)
(-0.0148999,0.0147777)
(0.00516106,0.0108184)
(-0.00639227,0.00278346)
(0.010828,-0.018341)
(-0.0133689,0.00675704)
(0.0203709,-0.0322866)
(-0.0211189,0.0125644)
(0.0275747,-0.0387236)
(-0.0291753,0.019948)
(0.0317956,-0.0367028)
(-0.0364071,0.0276976)
(0.0328636,-0.0276473)
(-0.0412617,0.0339441)
(0.0310565,-0.0148362)
(-0.0422001,0.0367037)
(0.0269462,-0.00233764)
(-0.0381802,0.0345099)
(0.0212265,0.00628531)
(-0.0290499,0.0269241)
(0.0145362,0.00907895)
(-0.0157133,0.0147697)
(0.00735879,0.00624542)
(-0.00677778,0.00317661)
(0.0109016,-0.0179295)
(-0.0139243,0.00727163)
(0.0205813,-0.0319861)
(-0.0214832,0.0127559)
(0.0280239,-0.0393871)
(-0.0289817,0.0193606)
(0.032571,-0.0391787)
(-0.0354112,0.0260436)
(0.0340011,-0.0324193)
(-0.0394466,0.0312357)
(0.0324998,-0.021779)
(-0.0398105,0.033283)
(0.0285423,-0.0106317)
(-0.0356683,0.0309917)
(0.0227489,-0.00199835)
(-0.0269621,0.0240312)
(0.0157346,0.00237563)
(-0.0145289,0.0131383)
(0.00802224,0.00249635)
(-0.00566621,0.0027537)
(0.00885953,-0.0143235)
(-0.0115291,0.00612529)
(0.0167616,-0.0257548)
(-0.0175632,0.0104144)
(0.0228959,-0.0321942)
(-0.0233751,0.0154011)
(0.0267289,-0.0328622)
(-0.028208,0.0203207)
(0.028054,-0.0284552)
(-0.0310958,0.0240354)
(0.0269802,-0.0208418)
(-0.0311243,0.0253664)
(0.0238461,-0.0124428)
(-0.0277178,0.0234635)
(0.0191196,-0.0054479)
(-0.0208664,0.0181183)
(0.0132934,-0.00117593)
(-0.011217,0.00988411)
(0.00679889,0.000286453)
(-0.00322265,0.00159473)
(0.00496763,-0.00795921)
(-0.00652589,0.00349737)
(0.00940782,-0.0143709)
(-0.00987742,0.00585367)
(0.0128727,-0.0181042)
(-0.0130529,0.00853946)
(0.0150613,-0.0187236)
(-0.01565,0.0111478)
(0.0158523,-0.0165664)
(-0.0171562,0.0130851)
(0.0152925,-0.0126014)
(-0.0170957,0.0137321)
(0.0135582,-0.00808168)
(-0.0151737,0.0126537)
(0.010903,-0.00416656)
(-0.0113964,0.00974745)
(0.00759884,-0.00156283)
(-0.00611761,0.00531093)
(0.0038945,-0.000346483)
(0.00248453,-0.00213545)
(-0.00156493,0.000154621)
(0.00435696,-0.00356555)
(-0.00315506,0.00137981)
(0.00518626,-0.00382239)
(-0.00475022,0.00431602)
(0.00484364,-0.00280447)
(-0.00624283,0.00888813)
(0.00353807,-0.000820422)
(-0.00744335,0.0142547)
(0.00173233,0.00150425)
(-0.00812084,0.01903)
(-1.84953e-07,0.00343105)
(-0.00805848,0.0217003)
(-0.00115819,0.00433956)
(-0.00713,0.021097)
(-0.0014736,0.00393378)
(-0.00534324,0.0168013)
(-0.000980024,0.00232511)
(-0.00286425,0.00931903)
(0.00414388,-0.00372865)
(-0.00219068,-0.000846833)
(0.0071627,-0.00614261)
(-0.00450222,0.000454409)
(0.0082791,-0.0063539)
(-0.00694637,0.00521535)
(0.00728258,-0.00419799)
(-0.00936504,0.0133602)
(0.00459776,-0.000287481)
(-0.0114397,0.023334)
(0.00113022,0.00417712)
