 3.40629e-12  3.59949e-12  3.76234e-12
 4.01619e-12  1.21865e-11  1.28801e-11
 5.56372e-12  3.00327e-11  3.18431e-11
 9.59417e-12  5.68448e-11  6.19044e-11
 1.23499e-11  9.02464e-11  1.00321e-10
 1.58608e-11  1.43479e-10  1.57483e-10
 2.03541e-11  2.01926e-10  2.25555e-10
 2.35194e-11   2.7893e-10  3.11913e-10
 2.72851e-11  3.62585e-10  4.09971e-10
 2.74693e-11   4.5466e-10  5.17829e-10
 2.73971e-11  5.51231e-10  6.29871e-10
 2.45694e-11  6.36056e-10  7.32565e-10
 1.92991e-11  7.13873e-10   8.2425e-10
 1.28636e-11  7.66682e-10  8.87214e-10
 3.88881e-12  7.97056e-10  9.24993e-10
-4.10246e-12  7.98676e-10  9.23705e-10
-1.28071e-11  7.66145e-10  8.89218e-10
-1.93754e-11  7.15173e-10  8.22509e-10
-2.44899e-11  6.35069e-10  7.34356e-10
-2.74997e-11  5.52071e-10  6.28546e-10
-2.70072e-11  4.54421e-10  5.21275e-10
-2.70866e-11  3.60955e-10  4.07982e-10
-2.40485e-11   2.7981e-10  3.14569e-10
-1.98352e-11  2.02148e-10  2.24823e-10
-1.65205e-11  1.43036e-10  1.55598e-10
-1.24797e-11  9.15319e-11  1.00078e-10
-9.17395e-12  5.62423e-11  6.08331e-11
-5.78033e-12  2.97548e-11  3.26304e-11
-3.83713e-12  1.20409e-11  1.28346e-11
-3.11646e-12  3.18972e-12  3.70025e-12
 1.19933e-11  3.98896e-12  1.27664e-11
 1.72328e-11  1.73381e-11  6.04936e-11
 2.81154e-11   4.1207e-11  1.41362e-10
 3.87956e-11  7.79021e-11  2.65563e-10
 5.57812e-11  1.30001e-10  4.51448e-10
  7.1807e-11  1.98122e-10  6.85445e-10
 8.79603e-11  2.85983e-10  9.96403e-10
 1.04693e-10  3.88466e-10  1.36819e-09
  1.1533e-10  5.09441e-10  1.80846e-09
 1.23473e-10  6.37494e-10  2.28039e-09
 1.19053e-10   7.6748e-10  2.76228e-09
 1.06996e-10  8.91462e-10  3.22765e-09
 8.58976e-11  9.96017e-10  3.61786e-09
 5.47675e-11  1.07309e-09    3.909e-09
 2.08621e-11  1.11373e-09  4.06219e-09
-2.04173e-11  1.11221e-09  4.05515e-09
-5.49766e-11  1.07504e-09  3.91425e-09
-8.62094e-11  9.94863e-10  3.61285e-09
-1.07248e-10  8.94343e-10  3.23229e-09
-1.18413e-10  7.65422e-10  2.75631e-09
-1.24813e-10  6.39747e-10   2.2804e-09
-1.14334e-10  5.08465e-10  1.81102e-09
-1.03971e-10  3.88795e-10  1.36614e-09
-8.85665e-11  2.85222e-10   9.9666e-10
 -7.1634e-11  1.97144e-10  6.85201e-10
-5.59758e-11  1.30172e-10   4.4931e-10
-3.94424e-11    7.764e-11  2.65743e-10
-2.78861e-11  4.14133e-11   1.4065e-10
