-1.43057e-11  1.41751e-11  1.21283e-10
-1.04448e-11  8.40131e-12  7.31334e-11
-7.11701e-12   4.3785e-12  3.91608e-11
-4.42933e-12  1.79605e-12  1.66135e-11
-3.21147e-12   4.0219e-13  3.78777e-12
 4.92977e-12  5.76653e-13  5.83154e-12
 6.76981e-12  2.44342e-12  2.50813e-11
 1.08192e-11  5.79438e-12  5.91074e-11
 1.61525e-11   1.1066e-11   1.1108e-10
 2.24872e-11  1.87994e-11  1.85898e-10
 2.98523e-11  2.92159e-11  2.87671e-10
 3.88772e-11  4.33956e-11  4.22922e-10
 5.01927e-11  6.25661e-11  6.01522e-10
 6.43153e-11  8.85428e-11  8.33509e-10
 8.12514e-11  1.23065e-10  1.13204e-09
 1.00496e-10  1.67955e-10  1.50881e-09
 1.21481e-10  2.25415e-10  1.97297e-09
 1.40987e-10   2.9459e-10  2.52341e-09
 1.57219e-10  3.76122e-10  3.15345e-09
 1.65859e-10  4.65073e-10  3.83616e-09
 1.63526e-10   5.5773e-10  4.53757e-09
 1.47975e-10   6.4606e-10   5.2008e-09
 1.18061e-10  7.22393e-10  5.77105e-09
 7.68921e-11   7.7945e-10  6.18906e-09
 2.66979e-11  8.09129e-10  6.41117e-09
-2.58258e-11   8.1031e-10  6.41259e-09
-7.57331e-11  7.79726e-10  6.19205e-09
-1.17426e-10  7.24486e-10  5.77681e-09
-1.47346e-10  6.47007e-10  5.20766e-09
-1.63803e-10  5.59476e-10  4.54369e-09
-1.66092e-10  4.65883e-10  3.84135e-09
-1.58128e-10  3.77604e-10  3.15471e-09
-1.41866e-10  2.95633e-10  2.52279e-09
-1.22363e-10   2.2646e-10  1.96768e-09
-1.01502e-10  1.68831e-10  1.50381e-09
-8.16421e-11  1.23702e-10  1.12486e-09
-6.47753e-11    8.898e-11  8.27245e-10
-5.00703e-11  6.28525e-11   5.9586e-10
-3.86038e-11  4.34551e-11  4.19248e-10
-2.92518e-11  2.90888e-11  2.85505e-10
-2.19789e-11  1.84994e-11  1.84538e-10
-1.60282e-11  1.10333e-11  1.11049e-10
-1.08431e-11  5.82272e-12  5.89113e-11
-6.75457e-12  2.31965e-12  2.46803e-11
 -4.8447e-12  5.01471e-13  5.72636e-12
 7.06941e-12  7.44738e-13  8.34852e-12
 9.80529e-12  3.22231e-12  3.60196e-11
 1.57083e-11  7.74932e-12  8.51363e-11
 2.34273e-11  1.45913e-11  1.61077e-10
 3.26195e-11  2.42198e-11  2.69614e-10
 4.37952e-11  3.78581e-11  4.19978e-10
 5.82911e-11  5.70083e-11  6.24295e-10
 7.72928e-11  8.44605e-11  8.97835e-10
 1.01212e-10  1.22568e-10  1.26335e-09
 1.30463e-10  1.75028e-10  1.74342e-09
 1.65205e-10  2.45137e-10  2.36023e-09
 2.01834e-10  3.34504e-10  3.12967e-09
 2.38046e-10  4.45886e-10  4.05971e-09
 2.67474e-10  5.75493e-10  5.13122e-09
 2.84433e-10  7.20535e-10  6.31174e-09
 2.82653e-10   8.7144e-10  7.52898e-09
 2.56675e-10  1.01718e-09  8.69663e-09
 2.07055e-10  1.14443e-09  9.70331e-09
 1.34348e-10  1.23805e-09   1.0447e-08
 4.74263e-11  1.28917e-09  1.08443e-08
-4.58804e-11  1.28856e-09  1.08447e-08
-1.33108e-10  1.23914e-09  1.04527e-08
-2.05841e-10  1.14418e-09  9.71038e-09
-2.56681e-10  1.01815e-09  8.70588e-09
-2.82593e-10   8.7119e-10  7.53755e-09
 -2.8507e-10  7.21518e-10  6.31906e-09
-2.67974e-10  5.75427e-10  5.13565e-09
-2.39191e-10  4.46923e-10  4.06049e-09
-2.02699e-10  3.34909e-10  3.12754e-09
-1.65923e-10  2.46276e-10  2.35463e-09
-1.31286e-10  1.75783e-10  1.73645e-09
-1.01479e-10  1.23876e-10   1.2571e-09
-7.73835e-11  8.55383e-11  8.92899e-10
-5.82325e-11  5.78797e-11  6.20386e-10
-4.37517e-11  3.81593e-11  4.17591e-10
-3.22856e-11  2.41095e-11   2.6868e-10
 -2.3054e-11  1.42746e-11  1.60173e-10
-1.57848e-11  7.46914e-12  8.45625e-11
-9.77694e-12  3.09749e-12  3.55548e-11
-6.89761e-12  6.94342e-13   8.0857e-12
 9.95198e-12  9.90242e-13  1.16574e-11
 1.38221e-11  4.31303e-12  5.03499e-11
 2.20939e-11  1.00675e-11  1.19582e-10
 3.24739e-11  1.86527e-11  2.25401e-10
 4.55672e-11  3.09052e-11  3.78691e-10
   6.248e-11   4.8767e-11  5.93717e-10
 8.54458e-11  7.53968e-11  8.91878e-10
  1.1607e-10  1.13757e-10  1.30326e-09
 1.55896e-10  1.69511e-10  1.86549e-09
 2.05884e-10  2.47736e-10  2.61783e-09
 2.63604e-10  3.52747e-10  3.60114e-09
 3.28045e-10  4.90596e-10  4.85125e-09
  3.9043e-10  6.61416e-10  6.37496e-09
 4.43198e-10  8.65568e-10  8.16588e-09
 4.75591e-10   1.0951e-09  1.01514e-08
 4.75537e-10  1.33654e-09  1.22293e-08
 4.36217e-10  1.57341e-09  1.42319e-08
 3.52009e-10   1.7789e-09  1.59753e-08
 2.30453e-10  1.93439e-09  1.72696e-08
 8.02569e-11  2.01528e-09  1.79579e-08
-7.90342e-11  2.01598e-09  1.79596e-08
-2.29038e-10   1.9323e-09  1.72698e-08
 -3.5151e-10  1.77853e-09   1.5979e-08
-4.35595e-10  1.57099e-09  1.42357e-08
-4.75668e-10  1.33633e-09   1.2234e-08
-4.75565e-10  1.09381e-09  1.01571e-08
-4.43972e-10  8.66156e-10  8.17128e-09
-3.90896e-10  6.61168e-10   6.3785e-09
-3.28903e-10  4.91335e-10  4.85049e-09
-2.64319e-10  3.52924e-10  3.59751e-09
-2.06115e-10  2.48756e-10  2.61337e-09
-1.55971e-10  1.70689e-10  1.85975e-09
-1.16381e-10  1.15233e-10  1.30036e-09
-8.59244e-11  7.64183e-11  8.89844e-10
-6.28515e-11  4.94154e-11   5.9216e-10
-4.56622e-11  3.09255e-11   3.7673e-10
-3.24844e-11  1.81636e-11  2.23701e-10
-2.19053e-11  9.61935e-12  1.18141e-10
-1.35935e-11  4.10877e-12  4.92939e-11
-9.70311e-12  9.49359e-13  1.13134e-11
  1.3731e-11  1.30069e-12  1.59093e-11
 1.89074e-11  5.51271e-12  6.89642e-11
 2.98701e-11    1.262e-11  1.63216e-10
 4.39394e-11  2.30489e-11  3.07517e-10
 6.23053e-11  3.87369e-11   5.1799e-10
 8.78321e-11  6.26869e-11  8.19563e-10
  1.2292e-10  9.85583e-11  1.24808e-09
 1.71434e-10  1.52867e-10  1.85527e-09
 2.35976e-10  2.32662e-10  2.69956e-09
 3.15811e-10  3.44888e-10  3.85256e-09
 4.12305e-10  5.00125e-10  5.38755e-09
 5.17757e-10  7.03347e-10  7.36154e-09
 6.24276e-10   9.6102e-10  9.81964e-09
  7.1677e-10  1.27224e-09  1.27327e-08
 7.75141e-10   1.6253e-09   1.6013e-08
 7.83452e-10  2.00543e-09  1.94745e-08
 7.21713e-10  2.37523e-09  2.28413e-08
 5.87717e-10  2.70573e-09  2.57947e-08
 3.84053e-10  2.94939e-09  2.79863e-08
 1.33725e-10  3.08201e-09   2.9165e-08
-1.33747e-10  3.08012e-09  2.91568e-08
-3.84072e-10  2.94741e-09  2.79808e-08
 -5.8688e-10  2.70057e-09  2.57769e-08
-7.21516e-10  2.37228e-09  2.28307e-08
-7.82088e-10  2.00128e-09  1.94625e-08
-7.74891e-10  1.62434e-09  1.60111e-08
 -7.1625e-10  1.27047e-09   1.2732e-08
-6.25312e-10  9.60826e-10  9.82195e-09
-5.18296e-10  7.02359e-10  7.36273e-09
-4.12792e-10  4.99704e-10  5.38573e-09
-3.15619e-10  3.44622e-10  3.84849e-09
-2.35705e-10  2.32739e-10  2.69728e-09
-1.71593e-10  1.53596e-10  1.85326e-09
-1.23657e-10  9.93482e-11  1.24773e-09
-8.87318e-11  6.31954e-11  8.18169e-10
-6.31046e-11  3.89143e-11  5.16013e-10
-4.40335e-11    2.272e-11  3.04533e-10
-2.96123e-11  1.21211e-11  1.60018e-10
-1.84923e-11  5.25336e-12  6.72054e-11
 -1.3241e-11  1.28639e-12  1.54986e-11
 1.83494e-11  1.60233e-12  2.13625e-11
 2.51231e-11  6.61127e-12  9.18541e-11
 3.93115e-11  1.50014e-11   2.1672e-10
 5.80021e-11  2.78889e-11   4.0925e-10
 8.43885e-11  4.78996e-11  6.93469e-10
 1.21319e-10   7.8978e-11  1.10978e-09
 1.74591e-10  1.27679e-10  1.71781e-09
 2.49376e-10  2.02143e-10  2.59294e-09
  3.4795e-10  3.11521e-10  3.83646e-09
 4.74984e-10  4.70833e-10  5.56634e-09
 6.26324e-10  6.89791e-10  7.90145e-09
 7.97346e-10  9.83144e-10  1.09641e-08
 9.73403e-10  1.36015e-09  1.48222e-08
 1.12808e-09  1.81895e-09  1.94627e-08
 1.23571e-09  2.35276e-09  2.47513e-08
 1.25673e-09  2.92384e-09  3.03737e-08
 1.16872e-09   3.4948e-09  3.59049e-08
 9.54298e-10  3.99776e-09  4.07629e-08
  6.2604e-10  4.37759e-09  4.44111e-08
 2.17725e-10  4.58103e-09   4.6351e-08
-2.20745e-10  4.57759e-09  4.63437e-08
 -6.2813e-10  4.37296e-09  4.43741e-08
-9.54924e-10  3.98928e-09  4.07233e-08
-1.16689e-09  3.48707e-09  3.58524e-08
-1.25473e-09  2.91765e-09  3.03382e-08
-1.23311e-09  2.34786e-09  2.47203e-08
-1.12818e-09  1.81591e-09   1.9451e-08
-9.73165e-10  1.35657e-09  1.48121e-08
-7.98583e-10  9.80085e-10  1.09588e-08
-6.26297e-10  6.86326e-10  7.89493e-09
-4.74536e-10   4.6807e-10  5.56103e-09
-3.46905e-10  3.10115e-10  3.83347e-09
-2.48925e-10  2.00917e-10  2.59136e-09
 -1.7522e-10  1.27398e-10  1.71641e-09
 -1.2222e-10  7.91287e-11   1.1086e-09
-8.53151e-11  4.81577e-11  6.90429e-10
-5.87218e-11  2.79306e-11  4.04865e-10
-3.90005e-11  1.47282e-11  2.12786e-10
-2.44574e-11  6.53287e-12  8.95491e-11
-1.76787e-11  1.58068e-12  2.06266e-11
 2.37041e-11  1.78777e-12  2.75642e-11
 3.22972e-11  7.45355e-12  1.18838e-10
 5.05963e-11  1.72292e-11  2.80578e-10
 7.58928e-11  3.29648e-11  5.31695e-10
 1.12025e-10  5.79496e-11  9.10538e-10
 1.65756e-10  9.80741e-11  1.47749e-09
 2.43938e-10  1.61484e-10  2.31936e-09
 3.53113e-10  2.59101e-10  3.55845e-09
 5.03042e-10  4.07141e-10  5.35129e-09
 6.94038e-10  6.20611e-10  7.87847e-09
 9.27651e-10   9.2205e-10  1.13579e-08
 1.19643e-09  1.33108e-09   1.5984e-08
 1.47588e-09  1.86166e-09  2.18932e-08
 1.73437e-09   2.5225e-09  2.90975e-08
 1.91407e-09  3.29047e-09  3.73733e-08
 1.96632e-09  4.13002e-09  4.62864e-08
 1.83842e-09  4.96542e-09  5.50851e-08
 1.50863e-09  5.71129e-09   6.2898e-08
 9.93698e-10  6.27682e-09  6.87601e-08
 3.42983e-10  6.57549e-09  7.19048e-08
-3.51581e-10  6.57642e-09  7.18836e-08
-9.99163e-10  6.26338e-09  6.86947e-08
-1.51099e-09  5.70178e-09  6.28056e-08
-1.83576e-09  4.94964e-09   5.4986e-08
-1.96171e-09  4.12016e-09  4.61945e-08
-1.91036e-09  3.28091e-09  3.73075e-08
-1.73238e-09  2.51631e-09  2.90472e-08
-1.47712e-09  1.85537e-09  2.18622e-08
  -1.197e-09  1.32419e-09   1.5957e-08
-9.27938e-10   9.1546e-10  1.13377e-08
-6.91702e-10  6.14553e-10  7.86171e-09
  -5.011e-10  4.02408e-10  5.33914e-09
-3.52042e-10  2.56192e-10   3.5531e-09
-2.43217e-10  1.59785e-10  2.31561e-09
-1.66104e-10  9.75545e-11  1.47358e-09
-1.12933e-10  5.80765e-11  9.06598e-10
-7.65502e-11  3.33187e-11  5.27253e-10
-5.04416e-11   1.7645e-11  2.76509e-10
-3.16793e-11  7.57337e-12  1.16177e-10
 -2.3099e-11  1.84666e-12   2.7069e-11
 2.96295e-11  1.90132e-12  3.46794e-11
 4.05461e-11  8.05719e-12  1.49009e-10
 6.39794e-11  1.92866e-11  3.53655e-10
 9.72815e-11  3.79284e-11  6.76924e-10
 1.47286e-10  6.84668e-11  1.17232e-09
 2.21896e-10  1.17915e-10  1.92732e-09
 3.31893e-10  1.97454e-10  3.07283e-09
 4.90619e-10  3.22227e-10  4.78513e-09
 7.05013e-10  5.10472e-10  7.29591e-09
 9.86542e-10  7.88846e-10  1.09083e-08
 1.33651e-09  1.18617e-09  1.59464e-08
 1.74267e-09  1.73208e-09  2.27422e-08
 2.17984e-09  2.45552e-09  3.15421e-08
 2.58383e-09  3.35893e-09  4.23713e-08
 2.88255e-09  4.42788e-09  5.49714e-08
 2.98101e-09  5.59785e-09  6.86213e-08
 2.80331e-09  6.77419e-09  8.22414e-08
 2.31424e-09  7.83292e-09  9.43815e-08
 1.52429e-09  8.62978e-09  1.03548e-07
 5.29485e-10  9.06571e-09  1.08482e-07
-5.45498e-10  9.05511e-09  1.08435e-07
-1.53722e-09  8.62239e-09  1.03451e-07
-2.31727e-09  7.80989e-09  9.42236e-08
 -2.8016e-09  6.75858e-09  8.20768e-08
-2.97228e-09  5.57785e-09  6.84605e-08
-2.87589e-09  4.41591e-09  5.48407e-08
 -2.5803e-09  3.34754e-09  4.22698e-08
-2.18035e-09  2.44755e-09  3.14646e-08
-1.74442e-09  1.72351e-09  2.26828e-08
-1.33582e-09  1.17704e-09   1.5895e-08
-9.84259e-10  7.80475e-10  1.08704e-08
-7.00843e-10   5.0324e-10  7.26998e-09
-4.87177e-10  3.16954e-10  4.76655e-09
-3.30057e-10  1.94227e-10  3.06154e-09
-2.20894e-10   1.1666e-10  1.92079e-09
-1.47372e-10  6.85664e-11   1.1673e-09
-9.77777e-11  3.86681e-11  6.73004e-10
-6.39351e-11  2.00651e-11  3.50735e-10
-4.02048e-11  8.63125e-12  1.47925e-10
-2.91409e-11   2.0218e-12  3.41031e-11
 3.59829e-11  1.95865e-12  4.20467e-11
 4.96432e-11  8.51474e-12  1.82304e-10
 7.92846e-11  2.10728e-11  4.36146e-10
 1.23032e-10   4.2479e-11  8.42558e-10
 1.88864e-10  7.79692e-11  1.47761e-09
 2.90304e-10   1.3675e-10  2.46336e-09
 4.42311e-10  2.32248e-10  3.97788e-09
 6.58665e-10  3.82373e-10  6.27852e-09
 9.60964e-10  6.13613e-10  9.71313e-09
 1.36099e-09  9.58822e-10  1.47126e-08
 1.86454e-09   1.4582e-09  2.17934e-08
 2.46537e-09  2.15862e-09  3.14718e-08
 3.11284e-09  3.09033e-09  4.41323e-08
 3.73116e-09  4.27502e-09   5.9908e-08
  4.1934e-09  5.68022e-09  7.84038e-08
 4.36686e-09  7.23541e-09  9.86596e-08
  4.1347e-09  8.81116e-09  1.18987e-07
 3.42151e-09   1.0229e-08  1.37235e-07
 2.26744e-09  1.13158e-08  1.51085e-07
 7.83074e-10  1.18944e-08  1.58535e-07
-8.09952e-10  1.18952e-08  1.58497e-07
-2.28551e-09  1.12954e-08  1.50922e-07
-3.43201e-09  1.02132e-08   1.3703e-07
-4.12868e-09  8.78428e-09  1.18734e-07
 -4.3581e-09  7.21729e-09  9.84276e-08
-4.18062e-09  5.66182e-09  7.81957e-08
-3.72495e-09  4.26372e-09  5.97421e-08
-3.11126e-09  3.08121e-09  4.39977e-08
-2.46749e-09  2.15079e-09  3.13631e-08
-1.86487e-09  1.44981e-09  2.17078e-08
-1.35697e-09  9.49686e-10  1.46422e-08
-9.55997e-10  6.05301e-10  9.66204e-09
 -6.5362e-10   3.7566e-10  6.24445e-09
-4.37585e-10  2.27861e-10  3.95698e-09
-2.87335e-10  1.34746e-10  2.45052e-09
-1.87812e-10  7.75882e-11   1.4713e-09
 -1.2301e-10  4.33709e-11   8.4051e-10
-7.93559e-11  2.23325e-11  4.36318e-10
-4.96813e-11  9.28907e-12  1.82267e-10
-3.62176e-11  2.17589e-12  4.23644e-11
 4.27087e-11  1.94202e-12  4.99794e-11
 5.95788e-11  8.83664e-12  2.17829e-10
 9.64139e-11  2.23259e-11   5.2523e-10
 1.51533e-10  4.57669e-11  1.02659e-09
 2.37379e-10  8.54824e-11  1.82101e-09
 3.70093e-10  1.51788e-10   3.0702e-09
 5.69082e-10  2.59825e-10  5.02209e-09
  8.6058e-10  4.32737e-10  8.02656e-09
 1.26709e-09  7.00748e-10  1.25659e-08
 1.81484e-09  1.10662e-09   1.9275e-08
 2.52065e-09  1.70505e-09  2.88947e-08
 3.36411e-09  2.54851e-09  4.21816e-08
 4.29598e-09  3.69156e-09  5.97797e-08
 5.18927e-09  5.14745e-09  8.18845e-08
 5.87764e-09  6.89609e-09  1.08088e-07
  6.1645e-09  8.84566e-09  1.36978e-07
 5.86028e-09  1.08278e-08  1.66208e-07
 4.88046e-09   1.2635e-08  1.92597e-07
  3.2346e-09  1.40079e-08  2.12684e-07
 1.12532e-09  1.47606e-08  2.23565e-07
-1.16107e-09  1.47493e-08  2.23476e-07
-3.26434e-09      1.4e-08  2.12506e-07
 -4.8898e-09  1.26091e-08  1.92296e-07
-5.86043e-09  1.08104e-08  1.65897e-07
-6.14681e-09  8.82147e-09  1.36655e-07
-5.86364e-09  6.88249e-09  1.07811e-07
-5.17626e-09  5.13561e-09   8.1648e-08
-4.29294e-09  3.68547e-09  5.95874e-08
-3.36546e-09  2.54444e-09  4.20284e-08
-2.52176e-09  1.70024e-09  2.87674e-08
-1.81284e-09  1.10002e-09  1.91768e-08
-1.26073e-09  6.92972e-10  1.24893e-08
-8.53259e-10   4.2554e-10  7.97125e-09
-5.62485e-10  2.54808e-10  4.98579e-09
-3.65068e-10  1.48831e-10  3.05143e-09
-2.34577e-10  8.48488e-11  1.81374e-09
-1.50419e-10  4.63974e-11  1.02601e-09
-9.65645e-11  2.34966e-11  5.28074e-10
-6.02133e-11   9.7413e-12   2.2082e-10
