0.505685  0.50359 0.501983 0.500862  0.50021      0.5 0.500199 0.500774 0.501696 0.502946 0.504515
0.505685  0.50359 0.501983 0.500862  0.50021      0.5 0.500199 0.500774 0.501696 0.502946 0.504515
 1.48019   1.4813  1.48237  1.48335   1.4842 0.899519 0.502935 0.503835 0.505722 0.508282 0.511348
 1.48019   1.4813  1.48237  1.48335   1.4842  0.90185 0.502935 0.503835 0.505722 0.508282 0.511348
0.561077 0.553313 0.547529 0.544125  0.54274    1.298  1.49817  1.49734  1.49554  1.49128  1.47939
0.561078 0.553313 0.547529 0.544125  0.54274  1.29961  1.49817  1.49734  1.49554  1.49128  1.47939
 2.48953 0.518829 0.512355 0.506544 0.501666 0.499584 0.501203 0.505764  0.51406 0.530196 0.567156
 2.48953 0.518828 0.512355 0.506544 0.501666 0.499584 0.501203 0.505764  0.51406 0.530196 0.567156
0.526575  2.48986  2.49043  2.49139  2.49284  1.17619 0.538357 0.535232 0.535517 0.537726 0.541104
0.526575  2.48986  2.49043  2.49139  2.49284  1.18404 0.538357 0.535232 0.535517 0.537725 0.541105
  1.4662  1.46193   1.4599  1.45997  1.46107  2.10193  1.48861  1.48642  1.47518  1.42326 0.988629
 1.46624  1.46195   1.4599  1.45997  1.46107   2.1073  1.48861  1.48642  1.47519  1.42325 0.988503
0.611554 0.616472 0.619767  0.62095 0.618143  1.70647  2.49091   2.2497 0.556101 0.683912  1.23608
0.611681 0.616466 0.619767 0.620949 0.618144  1.70647  2.49091   2.2497 0.556098 0.683887  1.23591
 1.41058  1.38465  1.19564 0.564611 0.503961 0.500007 0.521862  1.19586  2.49482  2.49532 0.599994
 1.41103  1.38476  1.19558 0.564627  0.50396 0.500007 0.521862  1.19586  2.49482  2.49532 0.599993
 3.49016 0.793205  1.04678  1.47921  1.49726  1.48378 0.503693 0.508459 0.516394 0.609187   2.4951
 3.49016 0.793013  1.04668  1.47922  1.49726   1.4876 0.503693 0.508458 0.516396 0.609183   2.4951
 0.75969   3.4907  3.49132  3.49204 0.504555 0.527661  1.49721  1.49661 0.620092 0.540204  1.31639
0.758841   3.4907  3.49132  3.49204 0.504555 0.540251  1.49721  1.49661 0.620119 0.540722  1.31589
