 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425 -1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425 -1.76425 -1.76425
 1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425  1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425 -1.76425  1.76425  1.76425  1.76425  1.76425 -1.76425  1.76425  1.76425
-1.76425 -1.76425 -1.76425 -1.76425  1.76425  1.76425  1.76425  1.76425 -1.76425  1.76425  1.76425
-1.76425 -1.76425 -1.76425  1.76425 -1.76425 -1.76425 -1.76425 -1.76425  1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.76425  1.76425 -1.76425 -1.76425 -1.76425 -1.76425  1.76425 -1.76425 -1.76425
-1.76425 -1.76425 -1.73817 -1.76424 -1.76405 -1.76425 -1.76425 -1.76425 -1.76425  1.76425  1.76425
-1.76425 -1.76425  1.75716 -1.76425 -1.76417 -1.76425 -1.76425 -1.76425 -1.76425  1.76425  1.76425
